587,12/4/2020 1:40,9.571,0
588,12/4/2020 1:50,9.669,0
589,12/4/2020 2:00,9.571,0
590,12/4/2020 2:10,9.571,0
591,12/4/2020 2:20,9.669,0
592,12/4/2020 2:30,9.472,0
593,12/4/2020 2:40,9.472,0
594,12/4/2020 2:50,9.571,0
595,12/4/2020 3:00,9.472,0
596,12/4/2020 3:10,9.571,0
597,12/4/2020 3:20,9.571,0
598,12/4/2020 3:30,9.571,0
599,12/4/2020 3:40,9.768,0
600,12/4/2020 3:50,9.373,0
601,12/4/2020 4:00,9.275,0
602,12/4/2020 4:10,9.373,0
603,12/4/2020 4:20,9.472,0
604,12/4/2020 4:30,9.669,0
605,12/4/2020 4:40,9.768,0
606,12/4/2020 4:50,9.571,0
607,12/4/2020 5:00,9.571,0
608,12/4/2020 5:10,9.571,0
609,12/4/2020 5:20,9.472,0
610,12/4/2020 5:30,9.571,0
611,12/4/2020 5:40,9.472,0
612,12/4/2020 5:50,9.472,0
613,12/4/2020 6:00,9.373,0
614,12/4/2020 6:10,9.275,0
615,12/4/2020 6:20,8.978,0
616,12/4/2020 6:30,8.978,0
617,12/4/2020 6:40,9.077,0
618,12/4/2020 6:50,9.077,0
619,12/4/2020 7:00,8.978,0
620,12/4/2020 7:10,9.077,0
621,12/4/2020 7:20,9.077,0
622,12/4/2020 7:30,9.077,0
623,12/4/2020 7:40,9.077,0
624,12/4/2020 7:50,8.68,0
625,12/4/2020 8:00,8.382,0
626,12/4/2020 8:10,8.282,21.5
627,12/4/2020 8:20,7.983,43.1
628,12/4/2020 8:30,7.782,118.4
629,12/4/2020 8:40,7.882,161.5
630,12/4/2020 8:50,7.882,753.5
631,12/4/2020 9:00,7.983,667.4
632,12/4/2020 9:10,8.082,958
633,12/4/2020 9:20,8.282,861.1
634,12/4/2020 9:30,8.182,775
635,12/4/2020 9:40,8.182,441.3
636,12/4/2020 9:50,8.082,602.8
637,12/4/2020 10:00,8.182,667.4
638,12/4/2020 10:10,8.082,645.8
639,12/4/2020 10:20,7.882,958
640,12/4/2020 10:30,7.782,785.8
641,12/4/2020 10:40,8.082,1076.4
642,12/4/2020 10:50,8.182,1097.9
643,12/4/2020 11:00,8.282,1808.3
644,12/4/2020 11:10,7.882,1722.2
645,12/4/2020 11:20,7.882,1722.2
646,12/4/2020 11:30,7.782,958
647,12/4/2020 11:40,7.782,1227.1
648,12/4/2020 11:50,7.882,1001
649,12/4/2020 12:00,7.983,1205.6
650,12/4/2020 12:10,8.082,1162.5
651,12/4/2020 12:20,8.182,958
652,12/4/2020 12:30,8.182,1108.7
653,12/4/2020 12:40,8.282,1463.9
654,12/4/2020 12:50,8.382,1237.9
655,12/4/2020 13:00,8.282,1377.8
656,12/4/2020 13:10,8.382,1108.7
657,12/4/2020 13:20,8.68,1097.9
658,12/4/2020 13:30,8.779,1011.8
659,12/4/2020 13:40,8.879,893.4
660,12/4/2020 13:50,8.68,914.9
661,12/4/2020 14:00,8.382,656.6
662,12/4/2020 14:10,7.983,441.3
663,12/4/2020 14:20,7.782,624.3
664,12/4/2020 14:30,7.782,990.3
665,12/4/2020 14:40,7.682,1463.9
666,12/4/2020 14:50,7.582,796.5
667,12/4/2020 15:00,7.582,1108.7
668,12/4/2020 15:10,7.682,914.9
669,12/4/2020 15:20,7.682,893.4
670,12/4/2020 15:30,7.481,699.7
671,12/4/2020 15:40,7.481,452.1
672,12/4/2020 15:50,7.582,484.4
673,12/4/2020 16:00,7.582,161.5
674,12/4/2020 16:10,7.682,139.9
675,12/4/2020 16:20,7.682,43.1
676,12/4/2020 16:30,7.782,32.3
677,12/4/2020 16:40,7.782,10.8
678,12/4/2020 16:50,7.682,0
679,12/4/2020 17:00,7.782,0
680,12/4/2020 17:10,7.682,0
681,12/4/2020 17:20,7.682,0
682,12/4/2020 17:30,7.782,0
683,12/4/2020 17:40,7.682,0
684,12/4/2020 17:50,7.682,0
685,12/4/2020 18:00,7.682,0
686,12/4/2020 18:10,7.582,0
687,12/4/2020 18:20,7.582,0
688,12/4/2020 18:30,7.682,0
689,12/4/2020 18:40,7.481,0
690,12/4/2020 18:50,7.28,0
691,12/4/2020 19:00,7.28,0
692,12/4/2020 19:10,7.28,0
693,12/4/2020 19:20,7.079,0
694,12/4/2020 19:30,6.978,0
695,12/4/2020 19:40,6.978,0
696,12/4/2020 19:50,6.775,0
697,12/4/2020 20:00,6.775,0
698,12/4/2020 20:10,6.877,0
699,12/4/2020 20:20,6.775,0
700,12/4/2020 20:30,6.775,0
701,12/4/2020 20:40,6.674,0
702,12/4/2020 20:50,6.674,0
703,12/4/2020 21:00,6.674,0
704,12/4/2020 21:10,6.877,0
705,12/4/2020 21:20,7.079,0
706,12/4/2020 21:30,6.978,0
707,12/4/2020 21:40,6.877,0
708,12/4/2020 21:50,6.978,0
709,12/4/2020 22:00,6.877,0
710,12/4/2020 22:10,6.775,0
711,12/4/2020 22:20,6.674,0
