"Plot-Titel: 10350107"
"Anz.","Datum Zeit, GMT+01:00","Temp., °C (LGR S/N: 10350107, SEN S/N: 10350107)","Intensität, Lux (LGR S/N: 10350107, SEN S/N: 10350107)","Koppler verbunden (LGR S/N: 10350107)","Koppler abgetrennt (LGR S/N: 10350107)","Batterie defekt (LGR S/N: 10350107)","Host verbunden (LGR S/N: 10350107)","Angehalten (LGR S/N: 10350107)","Dateiende (LGR S/N: 10350107)"
3676,12.25.22 12:50:00 PM,21.091,60622.6,,,,,,
3677,12.25.22 01:00:00 PM,18.426,4994.5,,,,,,
3678,12.25.22 01:10:00 PM,15.760,2755.6,,,,,,
3679,12.25.22 01:20:00 PM,14.804,6544.5,,,,,,
3680,12.25.22 01:30:00 PM,14.613,6544.5,,,,,,
3681,12.25.22 01:40:00 PM,14.613,6544.5,,,,,,
3682,12.25.22 01:50:00 PM,14.709,8266.7,,,,,,
3683,12.25.22 02:00:00 PM,14.996,9300.1,,,,,,
3684,12.25.22 02:10:00 PM,15.091,6544.5,,,,,,
3685,12.25.22 02:20:00 PM,15.091,7233.4,,,,,,
3686,12.25.22 02:30:00 PM,15.091,6544.5,,,,,,
3687,12.25.22 02:40:00 PM,15.187,6200.0,,,,,,
3688,12.25.22 02:50:00 PM,15.187,5511.1,,,,,,
3689,12.25.22 03:00:00 PM,15.282,5166.7,,,,,,
3690,12.25.22 03:10:00 PM,15.282,3444.5,,,,,,
3691,12.25.22 03:20:00 PM,15.187,2238.9,,,,,,
3692,12.25.22 03:30:00 PM,14.996,1550.0,,,,,,
3693,12.25.22 03:40:00 PM,15.091,2411.1,,,,,,
3694,12.25.22 03:50:00 PM,14.996,2411.1,,,,,,
3695,12.25.22 04:00:00 PM,14.804,1636.1,,,,,,
3696,12.25.22 04:10:00 PM,14.517,1162.5,,,,,,
3697,12.25.22 04:20:00 PM,14.230,656.6,,,,,,
3698,12.25.22 04:30:00 PM,14.038,226.0,,,,,,
3699,12.25.22 04:40:00 PM,14.134,86.1,,,,,,
3700,12.25.22 04:50:00 PM,14.230,150.7,,,,,,
3701,12.25.22 05:00:00 PM,14.517,0.0,,,,,,
3702,12.25.22 05:10:00 PM,14.613,0.0,,,,,,
3703,12.25.22 05:20:00 PM,14.613,0.0,,,,,,
3704,12.25.22 05:30:00 PM,14.613,0.0,,,,,,
3705,12.25.22 05:40:00 PM,14.613,0.0,,,,,,
3706,12.25.22 05:50:00 PM,14.517,0.0,,,,,,
3707,12.25.22 06:00:00 PM,14.613,0.0,,,,,,
3708,12.25.22 06:10:00 PM,14.613,0.0,,,,,,
3709,12.25.22 06:20:00 PM,14.613,0.0,,,,,,
3710,12.25.22 06:30:00 PM,14.613,0.0,,,,,,
3711,12.25.22 06:40:00 PM,14.613,0.0,,,,,,
3712,12.25.22 06:50:00 PM,14.709,0.0,,,,,,
3713,12.25.22 07:00:00 PM,14.804,0.0,,,,,,
3714,12.25.22 07:10:00 PM,14.804,0.0,,,,,,
3715,12.25.22 07:20:00 PM,14.900,0.0,,,,,,
3716,12.25.22 07:30:00 PM,14.900,0.0,,,,,,
3717,12.25.22 07:40:00 PM,14.900,0.0,,,,,,
3718,12.25.22 07:50:00 PM,14.804,0.0,,,,,,
3719,12.25.22 08:00:00 PM,14.804,0.0,,,,,,
3720,12.25.22 08:10:00 PM,14.709,0.0,,,,,,
3721,12.25.22 08:20:00 PM,14.709,0.0,,,,,,
3722,12.25.22 08:30:00 PM,14.804,0.0,,,,,,
3723,12.25.22 08:40:00 PM,14.804,0.0,,,,,,
3724,12.25.22 08:50:00 PM,14.900,0.0,,,,,,
3725,12.25.22 09:00:00 PM,14.804,0.0,,,,,,
3726,12.25.22 09:10:00 PM,14.996,0.0,,,,,,
3727,12.25.22 09:20:00 PM,14.900,0.0,,,,,,
3728,12.25.22 09:30:00 PM,14.900,0.0,,,,,,
3729,12.25.22 09:40:00 PM,14.804,0.0,,,,,,
3730,12.25.22 09:50:00 PM,14.804,0.0,,,,,,
3731,12.25.22 10:00:00 PM,14.804,0.0,,,,,,
3732,12.25.22 10:10:00 PM,14.709,0.0,,,,,,
3733,12.25.22 10:20:00 PM,14.804,0.0,,,,,,
3734,12.25.22 10:30:00 PM,14.804,0.0,,,,,,
3735,12.25.22 10:40:00 PM,14.709,0.0,,,,,,
3736,12.25.22 10:50:00 PM,14.709,0.0,,,,,,
3737,12.25.22 11:00:00 PM,14.613,0.0,,,,,,
3738,12.25.22 11:10:00 PM,14.517,0.0,,,,,,
3739,12.25.22 11:20:00 PM,14.613,0.0,,,,,,
3740,12.25.22 11:30:00 PM,14.709,0.0,,,,,,
3741,12.25.22 11:40:00 PM,14.709,0.0,,,,,,
3742,12.25.22 11:50:00 PM,14.613,0.0,,,,,,
3743,12.26.22 12:00:00 AM,14.517,0.0,,,,,,
3744,12.26.22 12:10:00 AM,14.613,0.0,,,,,,
3745,12.26.22 12:20:00 AM,14.709,0.0,,,,,,
3746,12.26.22 12:30:00 AM,14.613,0.0,,,,,,
3747,12.26.22 12:40:00 AM,14.517,0.0,,,,,,
3748,12.26.22 12:50:00 AM,14.613,0.0,,,,,,
3749,12.26.22 01:00:00 AM,14.613,0.0,,,,,,
3750,12.26.22 01:10:00 AM,14.709,0.0,,,,,,
3751,12.26.22 01:20:00 AM,14.709,0.0,,,,,,
3752,12.26.22 01:30:00 AM,14.613,0.0,,,,,,
3753,12.26.22 01:40:00 AM,14.517,0.0,,,,,,
3754,12.26.22 01:50:00 AM,14.517,0.0,,,,,,
3755,12.26.22 02:00:00 AM,14.613,0.0,,,,,,
3756,12.26.22 02:10:00 AM,14.709,0.0,,,,,,
3757,12.26.22 02:20:00 AM,14.709,0.0,,,,,,
3758,12.26.22 02:30:00 AM,14.613,0.0,,,,,,
3759,12.26.22 02:40:00 AM,14.613,0.0,,,,,,
3760,12.26.22 02:50:00 AM,14.517,0.0,,,,,,
3761,12.26.22 03:00:00 AM,14.517,0.0,,,,,,
3762,12.26.22 03:10:00 AM,14.517,0.0,,,,,,
3763,12.26.22 03:20:00 AM,14.517,0.0,,,,,,
3764,12.26.22 03:30:00 AM,14.517,0.0,,,,,,
3765,12.26.22 03:40:00 AM,14.517,0.0,,,,,,
3766,12.26.22 03:50:00 AM,14.517,0.0,,,,,,
3767,12.26.22 04:00:00 AM,14.613,0.0,,,,,,
3768,12.26.22 04:10:00 AM,14.613,0.0,,,,,,
3769,12.26.22 04:20:00 AM,14.613,0.0,,,,,,
3770,12.26.22 04:30:00 AM,14.613,0.0,,,,,,
3771,12.26.22 04:40:00 AM,14.709,0.0,,,,,,
3772,12.26.22 04:50:00 AM,14.709,0.0,,,,,,
3773,12.26.22 05:00:00 AM,14.709,0.0,,,,,,
3774,12.26.22 05:10:00 AM,14.709,0.0,,,,,,
3775,12.26.22 05:20:00 AM,14.709,0.0,,,,,,
3776,12.26.22 05:30:00 AM,14.709,0.0,,,,,,
3777,12.26.22 05:40:00 AM,14.709,0.0,,,,,,
3778,12.26.22 05:50:00 AM,14.709,0.0,,,,,,
3779,12.26.22 06:00:00 AM,14.709,0.0,,,,,,
3780,12.26.22 06:10:00 AM,14.709,0.0,,,,,,
3781,12.26.22 06:20:00 AM,14.709,0.0,,,,,,
3782,12.26.22 06:30:00 AM,14.613,0.0,,,,,,
3783,12.26.22 06:40:00 AM,14.613,0.0,,,,,,
3784,12.26.22 06:50:00 AM,14.613,0.0,,,,,,
3785,12.26.22 07:00:00 AM,14.517,0.0,,,,,,
3786,12.26.22 07:10:00 AM,14.517,0.0,,,,,,
3787,12.26.22 07:20:00 AM,14.517,0.0,,,,,,
3788,12.26.22 07:30:00 AM,14.517,0.0,,,,,,
3789,12.26.22 07:40:00 AM,14.517,0.0,,,,,,
3790,12.26.22 07:50:00 AM,14.613,0.0,,,,,,
3791,12.26.22 08:00:00 AM,14.613,0.0,,,,,,
3792,12.26.22 08:10:00 AM,14.421,0.0,,,,,,
3793,12.26.22 08:20:00 AM,14.325,64.6,,,,,,
3794,12.26.22 08:30:00 AM,14.038,32.3,,,,,,
3795,12.26.22 08:40:00 AM,13.750,86.1,,,,,,
3796,12.26.22 08:50:00 AM,13.461,96.9,,,,,,
3797,12.26.22 09:00:00 AM,13.173,129.2,,,,,,
3798,12.26.22 09:10:00 AM,12.883,236.8,,,,,,
3799,12.26.22 09:20:00 AM,12.883,161.5,,,,,,
3800,12.26.22 09:30:00 AM,12.980,150.7,,,,,,
3801,12.26.22 09:40:00 AM,13.076,183.0,,,,,,
3802,12.26.22 09:50:00 AM,12.883,301.4,,,,,,
3803,12.26.22 10:00:00 AM,12.883,419.8,,,,,,
3804,12.26.22 10:10:00 AM,12.690,344.4,,,,,,
3805,12.26.22 10:20:00 AM,12.690,236.8,,,,,,
3806,12.26.22 10:30:00 AM,12.690,312.2,,,,,,
3807,12.26.22 10:40:00 AM,12.690,635.1,,,,,,
3808,12.26.22 10:50:00 AM,12.594,366.0,,,,,,
3809,12.26.22 11:00:00 AM,12.497,398.3,,,,,,
3810,12.26.22 11:10:00 AM,12.401,441.3,,,,,,
3811,12.26.22 11:20:00 AM,12.304,775.0,,,,,,
3812,12.26.22 11:30:00 AM,12.304,839.6,,,,,,
3813,12.26.22 11:40:00 AM,12.304,549.0,,,,,,
3814,12.26.22 11:50:00 AM,12.207,581.3,,,,,,
3815,12.26.22 12:00:00 PM,12.110,538.2,,,,,,
3816,12.26.22 12:10:00 PM,12.207,527.4,,,,,,
3817,12.26.22 12:20:00 PM,12.207,602.8,,,,,,
3818,12.26.22 12:30:00 PM,12.110,990.3,,,,,,
3819,12.26.22 12:40:00 PM,12.110,731.9,,,,,,
3820,12.26.22 12:50:00 PM,12.110,624.3,,,,,,
3821,12.26.22 01:00:00 PM,12.013,656.6,,,,,,
3822,12.26.22 01:10:00 PM,11.916,656.6,,,,,,
3823,12.26.22 01:20:00 PM,11.819,613.5,,,,,,
3824,12.26.22 01:30:00 PM,11.722,721.2,,,,,,
3825,12.26.22 01:40:00 PM,11.722,731.9,,,,,,
3826,12.26.22 01:50:00 PM,11.625,559.7,,,,,,
3827,12.26.22 02:00:00 PM,11.625,538.2,,,,,,
3828,12.26.22 02:10:00 PM,11.528,721.2,,,,,,
3829,12.26.22 02:20:00 PM,11.528,559.7,,,,,,
3830,12.26.22 02:30:00 PM,11.625,785.8,,,,,,
3831,12.26.22 02:40:00 PM,11.722,1259.4,,,,,,
3832,12.26.22 02:50:00 PM,11.819,1894.5,,,,,,
3833,12.26.22 03:00:00 PM,11.916,1377.8,,,,,,
3834,12.26.22 03:10:00 PM,11.819,1151.7,,,,,,
3835,12.26.22 03:20:00 PM,11.916,1227.1,,,,,,
3836,12.26.22 03:30:00 PM,11.916,785.8,,,,,,
3837,12.26.22 03:40:00 PM,11.916,904.2,,,,,,
3838,12.26.22 03:50:00 PM,11.916,624.3,,,,,,
3839,12.26.22 04:00:00 PM,11.916,419.8,,,,,,
3840,12.26.22 04:10:00 PM,11.916,215.3,,,,,,
3841,12.26.22 04:20:00 PM,11.916,193.8,,,,,,
3842,12.26.22 04:30:00 PM,11.916,118.4,,,,,,
3843,12.26.22 04:40:00 PM,11.819,43.1,,,,,,
3844,12.26.22 04:50:00 PM,11.916,10.8,,,,,,
3845,12.26.22 05:00:00 PM,11.819,0.0,,,,,,
3846,12.26.22 05:10:00 PM,11.819,0.0,,,,,,
3847,12.26.22 05:20:00 PM,11.819,0.0,,,,,,
3848,12.26.22 05:30:00 PM,11.819,0.0,,,,,,
3849,12.26.22 05:40:00 PM,11.819,0.0,,,,,,
3850,12.26.22 05:50:00 PM,11.916,0.0,,,,,,
3851,12.26.22 06:00:00 PM,11.916,0.0,,,,,,
3852,12.26.22 06:10:00 PM,11.916,0.0,,,,,,
3853,12.26.22 06:20:00 PM,11.916,0.0,,,,,,
3854,12.26.22 06:30:00 PM,12.013,0.0,,,,,,
3855,12.26.22 06:40:00 PM,12.013,0.0,,,,,,
3856,12.26.22 06:50:00 PM,12.013,0.0,,,,,,
3857,12.26.22 07:00:00 PM,12.013,0.0,,,,,,
3858,12.26.22 07:10:00 PM,12.013,0.0,,,,,,
3859,12.26.22 07:20:00 PM,12.013,0.0,,,,,,
3860,12.26.22 07:30:00 PM,11.916,0.0,,,,,,
3861,12.26.22 07:40:00 PM,11.236,0.0,,,,,,
3862,12.26.22 07:50:00 PM,10.944,0.0,,,,,,
3863,12.26.22 08:00:00 PM,10.944,0.0,,,,,,
3864,12.26.22 08:10:00 PM,10.846,0.0,,,,,,
3865,12.26.22 08:20:00 PM,10.846,0.0,,,,,,
3866,12.26.22 08:30:00 PM,10.357,0.0,,,,,,
3867,12.26.22 08:40:00 PM,10.259,0.0,,,,,,
3868,12.26.22 08:50:00 PM,10.357,0.0,,,,,,
3869,12.26.22 09:00:00 PM,10.553,0.0,,,,,,
3870,12.26.22 09:10:00 PM,10.553,0.0,,,,,,
3871,12.26.22 09:20:00 PM,10.553,0.0,,,,,,
3872,12.26.22 09:30:00 PM,10.651,0.0,,,,,,
3873,12.26.22 09:40:00 PM,10.455,0.0,,,,,,
3874,12.26.22 09:50:00 PM,10.357,0.0,,,,,,
3875,12.26.22 10:00:00 PM,10.357,0.0,,,,,,
3876,12.26.22 10:10:00 PM,10.259,0.0,,,,,,
3877,12.26.22 10:20:00 PM,10.259,0.0,,,,,,
3878,12.26.22 10:30:00 PM,10.259,0.0,,,,,,
3879,12.26.22 10:40:00 PM,10.357,0.0,,,,,,
3880,12.26.22 10:50:00 PM,10.357,0.0,,,,,,
3881,12.26.22 11:00:00 PM,10.259,0.0,,,,,,
3882,12.26.22 11:10:00 PM,10.161,0.0,,,,,,
3883,12.26.22 11:20:00 PM,10.259,0.0,,,,,,
3884,12.26.22 11:30:00 PM,10.063,0.0,,,,,,
3885,12.26.22 11:40:00 PM,10.063,0.0,,,,,,
3886,12.26.22 11:50:00 PM,9.965,0.0,,,,,,
3887,12.27.22 12:00:00 AM,9.768,0.0,,,,,,
3888,12.27.22 12:10:00 AM,9.669,0.0,,,,,,
3889,12.27.22 12:20:00 AM,9.571,0.0,,,,,,
3890,12.27.22 12:30:00 AM,9.571,0.0,,,,,,
3891,12.27.22 12:40:00 AM,9.472,0.0,,,,,,
3892,12.27.22 12:50:00 AM,9.373,0.0,,,,,,
3893,12.27.22 01:00:00 AM,9.275,0.0,,,,,,
3894,12.27.22 01:10:00 AM,9.176,0.0,,,,,,
3895,12.27.22 01:20:00 AM,9.077,0.0,,,,,,
3896,12.27.22 01:30:00 AM,8.978,0.0,,,,,,
3897,12.27.22 01:40:00 AM,8.879,0.0,,,,,,
3898,12.27.22 01:50:00 AM,8.779,0.0,,,,,,
3899,12.27.22 02:00:00 AM,8.680,0.0,,,,,,
3900,12.27.22 02:10:00 AM,8.481,0.0,,,,,,
3901,12.27.22 02:20:00 AM,8.182,0.0,,,,,,
3902,12.27.22 02:30:00 AM,8.082,0.0,,,,,,
3903,12.27.22 02:40:00 AM,7.882,0.0,,,,,,
3904,12.27.22 02:50:00 AM,7.882,0.0,,,,,,
3905,12.27.22 03:00:00 AM,7.782,0.0,,,,,,
3906,12.27.22 03:10:00 AM,7.682,0.0,,,,,,
3907,12.27.22 03:20:00 AM,7.381,0.0,,,,,,
3908,12.27.22 03:30:00 AM,7.481,0.0,,,,,,
3909,12.27.22 03:40:00 AM,7.381,0.0,,,,,,
3910,12.27.22 03:50:00 AM,6.978,0.0,,,,,,
3911,12.27.22 04:00:00 AM,6.978,0.0,,,,,,
3912,12.27.22 04:10:00 AM,6.877,0.0,,,,,,
3913,12.27.22 04:20:00 AM,6.877,0.0,,,,,,
3914,12.27.22 04:30:00 AM,6.775,0.0,,,,,,
3915,12.27.22 04:40:00 AM,6.674,0.0,,,,,,
3916,12.27.22 04:50:00 AM,6.674,0.0,,,,,,
3917,12.27.22 05:00:00 AM,6.775,0.0,,,,,,
3918,12.27.22 05:10:00 AM,6.775,0.0,,,,,,
3919,12.27.22 05:20:00 AM,6.877,0.0,,,,,,
3920,12.27.22 05:30:00 AM,6.877,0.0,,,,,,
3921,12.27.22 05:40:00 AM,6.775,0.0,,,,,,
3922,12.27.22 05:50:00 AM,6.775,0.0,,,,,,
3923,12.27.22 06:00:00 AM,6.370,0.0,,,,,,
3924,12.27.22 06:10:00 AM,6.370,0.0,,,,,,
3925,12.27.22 06:20:00 AM,6.166,0.0,,,,,,
3926,12.27.22 06:30:00 AM,5.962,0.0,,,,,,
3927,12.27.22 06:40:00 AM,6.064,0.0,,,,,,
3928,12.27.22 06:50:00 AM,6.064,0.0,,,,,,
3929,12.27.22 07:00:00 AM,5.962,0.0,,,,,,
3930,12.27.22 07:10:00 AM,6.064,0.0,,,,,,
3931,12.27.22 07:20:00 AM,5.860,0.0,,,,,,
3932,12.27.22 07:30:00 AM,5.962,0.0,,,,,,
3933,12.27.22 07:40:00 AM,5.860,0.0,,,,,,
3934,12.27.22 07:50:00 AM,5.860,10.8,,,,,,
3935,12.27.22 08:00:00 AM,5.860,75.3,,,,,,
3936,12.27.22 08:10:00 AM,5.757,667.4,,,,,,
3937,12.27.22 08:20:00 AM,5.757,559.7,,,,,,
3938,12.27.22 08:30:00 AM,5.655,1313.2,,,,,,
3939,12.27.22 08:40:00 AM,5.757,1808.3,,,,,,
3940,12.27.22 08:50:00 AM,5.962,2238.9,,,,,,
3941,12.27.22 09:00:00 AM,6.268,3961.1,,,,,,
3942,12.27.22 09:10:00 AM,6.471,4477.8,,,,,,
3943,12.27.22 09:20:00 AM,6.268,3788.9,,,,,,
3944,12.27.22 09:30:00 AM,6.268,5166.7,,,,,,
3945,12.27.22 09:40:00 AM,6.674,10333.4,,,,,,
3946,12.27.22 09:50:00 AM,7.481,9644.5,,,,,,
3947,12.27.22 10:00:00 AM,7.381,7577.8,,,,,,
3948,12.27.22 10:10:00 AM,7.682,9644.5,,,,,,
3949,12.27.22 10:20:00 AM,7.882,12400.1,,,,,,
3950,12.27.22 10:30:00 AM,8.182,14466.8,,,,,,
3951,12.27.22 10:40:00 AM,8.282,14466.8,,,,,,
3952,12.27.22 10:50:00 AM,8.282,14466.8,,,,,,
3953,12.27.22 11:00:00 AM,8.680,16533.4,,,,,,
3954,12.27.22 11:10:00 AM,8.879,18600.1,,,,,,
3955,12.27.22 11:20:00 AM,10.161,21355.7,,,,,,
3956,12.27.22 11:30:00 AM,11.236,20666.8,,,,,,
3957,12.27.22 11:40:00 AM,12.401,22044.6,,,,,,
3958,12.27.22 11:50:00 AM,13.558,24800.2,,,,,,
3959,12.27.22 12:00:00 PM,13.846,27555.7,,,,,,
3960,12.27.22 12:10:00 PM,14.038,30311.3,,,,,,
3961,12.27.22 12:20:00 PM,15.569,46844.8,,,,,,
3962,12.27.22 12:30:00 PM,17.189,68889.3,,,,,,
3963,12.27.22 12:40:00 PM,18.521,99200.7,,,,,,
3964,12.27.22 12:50:00 PM,17.950,99200.7,,,,,,
3965,12.27.22 01:00:00 PM,15.282,17911.2,,,,,,
3966,12.27.22 01:10:00 PM,12.787,15155.7,,,,,,
3967,12.27.22 01:20:00 PM,11.722,15155.7,,,,,,
3968,12.27.22 01:30:00 PM,11.236,12400.1,,,,,,
3969,12.27.22 01:40:00 PM,11.139,9644.5,,,,,,
3970,12.27.22 01:50:00 PM,10.748,7577.8,,,,,,
3971,12.27.22 02:00:00 PM,10.651,6200.0,,,,,,
3972,12.27.22 02:10:00 PM,10.651,6200.0,,,,,,
3973,12.27.22 02:20:00 PM,10.651,7233.4,,,,,,
3974,12.27.22 02:30:00 PM,10.748,7577.8,,,,,,
3975,12.27.22 02:40:00 PM,10.651,6200.0,,,,,,
3976,12.27.22 02:50:00 PM,10.553,5166.7,,,,,,
3977,12.27.22 03:00:00 PM,10.455,3961.1,,,,,,
3978,12.27.22 03:10:00 PM,10.259,2583.4,,,,,,
3979,12.27.22 03:20:00 PM,10.063,2669.5,,,,,,
3980,12.27.22 03:30:00 PM,10.161,3444.5,,,,,,
3981,12.27.22 03:40:00 PM,10.161,2755.6,,,,,,
3982,12.27.22 03:50:00 PM,10.161,2152.8,,,,,,
3983,12.27.22 04:00:00 PM,10.063,1808.3,,,,,,
3984,12.27.22 04:10:00 PM,9.866,1550.0,,,,,,
3985,12.27.22 04:20:00 PM,9.768,958.0,,,,,,
3986,12.27.22 04:30:00 PM,9.571,559.7,,,,,,
3987,12.27.22 04:40:00 PM,9.275,258.3,,,,,,
3988,12.27.22 04:50:00 PM,9.077,129.2,,,,,,
3989,12.27.22 05:00:00 PM,8.879,21.5,,,,,,
3990,12.27.22 05:10:00 PM,8.581,0.0,,,,,,
3991,12.27.22 05:20:00 PM,8.282,0.0,,,,,,
3992,12.27.22 05:30:00 PM,8.182,0.0,,,,,,
3993,12.27.22 05:40:00 PM,7.983,0.0,,,,,,
3994,12.27.22 05:50:00 PM,7.782,0.0,,,,,,
3995,12.27.22 06:00:00 PM,7.481,0.0,,,,,,
3996,12.27.22 06:10:00 PM,7.179,0.0,,,,,,
3997,12.27.22 06:20:00 PM,7.079,0.0,,,,,,
3998,12.27.22 06:30:00 PM,6.775,0.0,,,,,,
3999,12.27.22 06:40:00 PM,6.674,0.0,,,,,,
4000,12.27.22 06:50:00 PM,6.674,0.0,,,,,,
4001,12.27.22 07:00:00 PM,6.573,0.0,,,,,,
4002,12.27.22 07:10:00 PM,6.471,0.0,,,,,,
4003,12.27.22 07:20:00 PM,6.370,0.0,,,,,,
4004,12.27.22 07:30:00 PM,6.471,0.0,,,,,,
4005,12.27.22 07:40:00 PM,6.268,0.0,,,,,,
4006,12.27.22 07:50:00 PM,6.166,0.0,,,,,,
4007,12.27.22 08:00:00 PM,6.064,0.0,,,,,,
4008,12.27.22 08:10:00 PM,5.860,0.0,,,,,,
4009,12.27.22 08:20:00 PM,5.962,0.0,,,,,,
4010,12.27.22 08:30:00 PM,5.860,0.0,,,,,,
4011,12.27.22 08:40:00 PM,5.655,0.0,,,,,,
4012,12.27.22 08:50:00 PM,5.552,0.0,,,,,,
4013,12.27.22 09:00:00 PM,5.655,0.0,,,,,,
4014,12.27.22 09:10:00 PM,5.655,0.0,,,,,,
4015,12.27.22 09:20:00 PM,5.552,0.0,,,,,,
4016,12.27.22 09:30:00 PM,5.552,0.0,,,,,,
4017,12.27.22 09:40:00 PM,5.552,0.0,,,,,,
4018,12.27.22 09:50:00 PM,5.450,0.0,,,,,,
4019,12.27.22 10:00:00 PM,5.450,0.0,,,,,,
4020,12.27.22 10:10:00 PM,5.347,0.0,,,,,,
4021,12.27.22 10:20:00 PM,5.450,0.0,,,,,,
4022,12.27.22 10:30:00 PM,5.450,0.0,,,,,,
4023,12.27.22 10:40:00 PM,5.347,0.0,,,,,,
4024,12.27.22 10:50:00 PM,5.347,0.0,,,,,,
4025,12.27.22 11:00:00 PM,5.244,0.0,,,,,,
4026,12.27.22 11:10:00 PM,5.244,0.0,,,,,,
4027,12.27.22 11:20:00 PM,5.244,0.0,,,,,,
4028,12.27.22 11:30:00 PM,5.244,0.0,,,,,,
4029,12.27.22 11:40:00 PM,5.244,0.0,,,,,,
4030,12.27.22 11:50:00 PM,5.244,0.0,,,,,,
4031,12.28.22 12:00:00 AM,5.141,0.0,,,,,,
4032,12.28.22 12:10:00 AM,5.037,0.0,,,,,,
4033,12.28.22 12:20:00 AM,5.141,0.0,,,,,,
4034,12.28.22 12:30:00 AM,5.141,0.0,,,,,,
4035,12.28.22 12:40:00 AM,5.141,0.0,,,,,,
4036,12.28.22 12:50:00 AM,5.141,0.0,,,,,,
4037,12.28.22 01:00:00 AM,5.141,0.0,,,,,,
4038,12.28.22 01:10:00 AM,5.141,0.0,,,,,,
4039,12.28.22 01:20:00 AM,5.141,0.0,,,,,,
4040,12.28.22 01:30:00 AM,5.141,0.0,,,,,,
4041,12.28.22 01:40:00 AM,5.244,0.0,,,,,,
4042,12.28.22 01:50:00 AM,5.450,0.0,,,,,,
4043,12.28.22 02:00:00 AM,5.450,0.0,,,,,,
4044,12.28.22 02:10:00 AM,5.655,0.0,,,,,,
4045,12.28.22 02:20:00 AM,5.655,0.0,,,,,,
4046,12.28.22 02:30:00 AM,5.757,0.0,,,,,,
4047,12.28.22 02:40:00 AM,5.860,0.0,,,,,,
4048,12.28.22 02:50:00 AM,5.860,0.0,,,,,,
4049,12.28.22 03:00:00 AM,5.962,0.0,,,,,,
4050,12.28.22 03:10:00 AM,6.166,0.0,,,,,,
4051,12.28.22 03:20:00 AM,6.471,0.0,,,,,,
4052,12.28.22 03:30:00 AM,6.978,0.0,,,,,,
4053,12.28.22 03:40:00 AM,7.280,0.0,,,,,,
4054,12.28.22 03:50:00 AM,7.381,0.0,,,,,,
4055,12.28.22 04:00:00 AM,7.381,0.0,,,,,,
4056,12.28.22 04:10:00 AM,7.481,0.0,,,,,,
4057,12.28.22 04:20:00 AM,7.481,0.0,,,,,,
4058,12.28.22 04:30:00 AM,7.481,0.0,,,,,,
4059,12.28.22 04:40:00 AM,7.582,0.0,,,,,,
4060,12.28.22 04:50:00 AM,7.682,0.0,,,,,,
4061,12.28.22 05:00:00 AM,7.882,0.0,,,,,,
4062,12.28.22 05:10:00 AM,7.782,0.0,,,,,,
4063,12.28.22 05:20:00 AM,7.782,0.0,,,,,,
4064,12.28.22 05:30:00 AM,7.682,0.0,,,,,,
4065,12.28.22 05:40:00 AM,7.481,0.0,,,,,,
4066,12.28.22 05:50:00 AM,7.481,0.0,,,,,,
4067,12.28.22 06:00:00 AM,7.582,0.0,,,,,,
4068,12.28.22 06:10:00 AM,7.582,0.0,,,,,,
4069,12.28.22 06:20:00 AM,7.582,0.0,,,,,,
4070,12.28.22 06:30:00 AM,7.582,0.0,,,,,,
4071,12.28.22 06:40:00 AM,7.582,0.0,,,,,,
4072,12.28.22 06:50:00 AM,7.582,0.0,,,,,,
4073,12.28.22 07:00:00 AM,7.682,0.0,,,,,,
4074,12.28.22 07:10:00 AM,7.983,0.0,,,,,,
4075,12.28.22 07:20:00 AM,8.082,0.0,,,,,,
4076,12.28.22 07:30:00 AM,8.082,0.0,,,,,,
4077,12.28.22 07:40:00 AM,8.082,0.0,,,,,,
4078,12.28.22 07:50:00 AM,8.082,0.0,,,,,,
4079,12.28.22 08:00:00 AM,8.082,53.8,,,,,,
4080,12.28.22 08:10:00 AM,8.182,624.3,,,,,,
4081,12.28.22 08:20:00 AM,8.182,473.6,,,,,,
4082,12.28.22 08:30:00 AM,8.282,914.9,,,,,,
4083,12.28.22 08:40:00 AM,8.481,1345.5,,,,,,
4084,12.28.22 08:50:00 AM,8.581,1980.6,,,,,,
4085,12.28.22 09:00:00 AM,8.680,2755.6,,,,,,
4086,12.28.22 09:10:00 AM,8.779,3616.7,,,,,,
4087,12.28.22 09:20:00 AM,9.077,3100.0,,,,,,
4088,12.28.22 09:30:00 AM,9.176,3616.7,,,,,,
4089,12.28.22 09:40:00 AM,9.373,5511.1,,,,,,
