"Plot-Titel: 10347367"
"Anz.","Datum Zeit, GMT+01:00","Temp., °C (LGR S/N: 10347367, SEN S/N: 10347367)","Intensität, Lux (LGR S/N: 10347367, SEN S/N: 10347367)","Dateiende (LGR S/N: 10347367)"
7801,11.30.22 10:40:00 PM,7.179,0.0,
7802,11.30.22 10:40:10 PM,7.179,0.0,
7803,11.30.22 10:40:20 PM,7.179,0.0,
7804,11.30.22 10:40:30 PM,7.179,0.0,
7805,11.30.22 10:40:40 PM,7.179,0.0,
7806,11.30.22 10:40:50 PM,7.179,0.0,
7807,11.30.22 10:41:00 PM,7.280,0.0,
7808,11.30.22 10:41:10 PM,7.179,0.0,
7809,11.30.22 10:41:20 PM,7.179,0.0,
7810,11.30.22 10:41:30 PM,7.280,0.0,
7811,11.30.22 10:41:40 PM,7.179,0.0,
7812,11.30.22 10:41:50 PM,7.179,0.0,
7813,11.30.22 10:42:00 PM,7.179,0.0,
7814,11.30.22 10:42:10 PM,7.280,0.0,
7815,11.30.22 10:42:20 PM,7.179,0.0,
7816,11.30.22 10:42:30 PM,7.280,0.0,
7817,11.30.22 10:42:40 PM,7.179,0.0,
7818,11.30.22 10:42:50 PM,7.179,0.0,
7819,11.30.22 10:43:00 PM,7.280,0.0,
7820,11.30.22 10:43:10 PM,7.280,0.0,
7821,11.30.22 10:43:20 PM,7.179,0.0,
7822,11.30.22 10:43:30 PM,7.280,0.0,
7823,11.30.22 10:43:40 PM,7.179,0.0,
7824,11.30.22 10:43:50 PM,7.280,0.0,
7825,11.30.22 10:44:00 PM,7.179,0.0,
7826,11.30.22 10:44:10 PM,7.280,0.0,
7827,11.30.22 10:44:20 PM,7.280,0.0,
7828,11.30.22 10:44:30 PM,7.179,0.0,
7829,11.30.22 10:44:40 PM,7.179,0.0,
7830,11.30.22 10:44:50 PM,7.179,0.0,
7831,11.30.22 10:45:00 PM,7.179,0.0,
7832,11.30.22 10:45:10 PM,7.179,0.0,
7833,11.30.22 10:45:20 PM,7.179,0.0,
7834,11.30.22 10:45:30 PM,7.179,0.0,
7835,11.30.22 10:45:40 PM,7.179,0.0,
7836,11.30.22 10:45:50 PM,7.179,0.0,
7837,11.30.22 10:46:00 PM,7.280,0.0,
7838,11.30.22 10:46:10 PM,7.280,0.0,
7839,11.30.22 10:46:20 PM,7.179,0.0,
7840,11.30.22 10:46:30 PM,7.280,0.0,
7841,11.30.22 10:46:40 PM,7.280,0.0,
7842,11.30.22 10:46:50 PM,7.280,0.0,
7843,11.30.22 10:47:00 PM,7.280,0.0,
7844,11.30.22 10:47:10 PM,7.280,0.0,
7845,11.30.22 10:47:20 PM,7.280,0.0,
7846,11.30.22 10:47:30 PM,7.179,0.0,
7847,11.30.22 10:47:40 PM,7.280,0.0,
7848,11.30.22 10:47:50 PM,7.280,0.0,
7849,11.30.22 10:48:00 PM,7.280,0.0,
7850,11.30.22 10:48:10 PM,7.280,0.0,
7851,11.30.22 10:48:20 PM,7.280,0.0,
7852,11.30.22 10:48:30 PM,7.280,0.0,
7853,11.30.22 10:48:40 PM,7.280,0.0,
7854,11.30.22 10:48:50 PM,7.280,0.0,
7855,11.30.22 10:49:00 PM,7.179,0.0,
7856,11.30.22 10:49:10 PM,7.280,0.0,
7857,11.30.22 10:49:20 PM,7.280,0.0,
7858,11.30.22 10:49:30 PM,7.280,0.0,
7859,11.30.22 10:49:40 PM,7.280,0.0,
7860,11.30.22 10:49:50 PM,7.280,0.0,
7861,11.30.22 10:50:00 PM,7.179,0.0,
7862,11.30.22 10:50:10 PM,7.179,0.0,
7863,11.30.22 10:50:20 PM,7.280,0.0,
7864,11.30.22 10:50:30 PM,7.280,0.0,
7865,11.30.22 10:50:40 PM,7.179,0.0,
7866,11.30.22 10:50:50 PM,7.280,0.0,
7867,11.30.22 10:51:00 PM,7.179,0.0,
7868,11.30.22 10:51:10 PM,7.179,0.0,
7869,11.30.22 10:51:20 PM,7.280,0.0,
7870,11.30.22 10:51:30 PM,7.179,0.0,
7871,11.30.22 10:51:40 PM,7.280,0.0,
7872,11.30.22 10:51:50 PM,7.280,0.0,
7873,11.30.22 10:52:00 PM,7.280,0.0,
7874,11.30.22 10:52:10 PM,7.280,0.0,
7875,11.30.22 10:52:20 PM,7.179,0.0,
7876,11.30.22 10:52:30 PM,7.280,0.0,
7877,11.30.22 10:52:40 PM,7.179,0.0,
7878,11.30.22 10:52:50 PM,7.280,0.0,
7879,11.30.22 10:53:00 PM,7.179,0.0,
7880,11.30.22 10:53:10 PM,7.179,0.0,
7881,11.30.22 10:53:20 PM,7.179,0.0,
7882,11.30.22 10:53:30 PM,7.179,0.0,
7883,11.30.22 10:53:40 PM,7.179,0.0,
7884,11.30.22 10:53:50 PM,7.179,0.0,
7885,11.30.22 10:54:00 PM,7.179,0.0,
7886,11.30.22 10:54:10 PM,7.280,0.0,
7887,11.30.22 10:54:20 PM,7.280,0.0,
7888,11.30.22 10:54:30 PM,7.280,0.0,
7889,11.30.22 10:54:40 PM,7.179,0.0,
7890,11.30.22 10:54:50 PM,7.179,0.0,
7891,11.30.22 10:55:00 PM,7.179,0.0,
7892,11.30.22 10:55:10 PM,7.280,0.0,
7893,11.30.22 10:55:20 PM,7.280,0.0,
7894,11.30.22 10:55:30 PM,7.179,0.0,
7895,11.30.22 10:55:40 PM,7.280,0.0,
7896,11.30.22 10:55:50 PM,7.179,0.0,
7897,11.30.22 10:56:00 PM,7.280,0.0,
7898,11.30.22 10:56:10 PM,7.280,0.0,
7899,11.30.22 10:56:20 PM,7.280,0.0,
7900,11.30.22 10:56:30 PM,7.280,0.0,
7901,11.30.22 10:56:40 PM,7.280,0.0,
7902,11.30.22 10:56:50 PM,7.280,0.0,
7903,11.30.22 10:57:00 PM,7.280,0.0,
7904,11.30.22 10:57:10 PM,7.179,0.0,
7905,11.30.22 10:57:20 PM,7.179,0.0,
7906,11.30.22 10:57:30 PM,7.280,0.0,
7907,11.30.22 10:57:40 PM,7.179,0.0,
7908,11.30.22 10:57:50 PM,7.280,0.0,
7909,11.30.22 10:58:00 PM,7.179,0.0,
7910,11.30.22 10:58:10 PM,7.179,0.0,
7911,11.30.22 10:58:20 PM,7.280,0.0,
7912,11.30.22 10:58:30 PM,7.280,0.0,
7913,11.30.22 10:58:40 PM,7.179,0.0,
7914,11.30.22 10:58:50 PM,7.179,0.0,
7915,11.30.22 10:59:00 PM,7.179,0.0,
7916,11.30.22 10:59:10 PM,7.179,0.0,
7917,11.30.22 10:59:20 PM,7.179,0.0,
7918,11.30.22 10:59:30 PM,7.280,0.0,
7919,11.30.22 10:59:40 PM,7.179,0.0,
7920,11.30.22 10:59:50 PM,7.280,0.0,
7921,11.30.22 11:00:00 PM,7.280,0.0,
7922,11.30.22 11:00:10 PM,7.179,0.0,
7923,11.30.22 11:00:20 PM,7.179,0.0,
7924,11.30.22 11:00:30 PM,7.179,0.0,
7925,11.30.22 11:00:40 PM,7.179,0.0,
7926,11.30.22 11:00:50 PM,7.280,0.0,
7927,11.30.22 11:01:00 PM,7.280,0.0,
7928,11.30.22 11:01:10 PM,7.179,0.0,
7929,11.30.22 11:01:20 PM,7.280,0.0,
7930,11.30.22 11:01:30 PM,7.179,0.0,
7931,11.30.22 11:01:40 PM,7.179,0.0,
7932,11.30.22 11:01:50 PM,7.179,0.0,
7933,11.30.22 11:02:00 PM,7.179,0.0,
7934,11.30.22 11:02:10 PM,7.280,0.0,
7935,11.30.22 11:02:20 PM,7.179,0.0,
7936,11.30.22 11:02:30 PM,7.179,0.0,
7937,11.30.22 11:02:40 PM,7.179,0.0,
7938,11.30.22 11:02:50 PM,7.179,0.0,
7939,11.30.22 11:03:00 PM,7.179,0.0,
7940,11.30.22 11:03:10 PM,7.280,0.0,
7941,11.30.22 11:03:20 PM,7.280,0.0,
7942,11.30.22 11:03:30 PM,7.179,0.0,
7943,11.30.22 11:03:40 PM,7.280,0.0,
7944,11.30.22 11:03:50 PM,7.179,0.0,
7945,11.30.22 11:04:00 PM,7.179,0.0,
7946,11.30.22 11:04:10 PM,7.179,0.0,
7947,11.30.22 11:04:20 PM,7.179,0.0,
7948,11.30.22 11:04:30 PM,7.179,0.0,
7949,11.30.22 11:04:40 PM,7.179,0.0,
7950,11.30.22 11:04:50 PM,7.179,0.0,
7951,11.30.22 11:05:00 PM,7.179,0.0,
7952,11.30.22 11:05:10 PM,7.179,0.0,
7953,11.30.22 11:05:20 PM,7.179,0.0,
7954,11.30.22 11:05:30 PM,7.179,0.0,
7955,11.30.22 11:05:40 PM,7.179,0.0,
7956,11.30.22 11:05:50 PM,7.179,0.0,
7957,11.30.22 11:06:00 PM,7.179,0.0,
7958,11.30.22 11:06:10 PM,7.179,0.0,
7959,11.30.22 11:06:20 PM,7.179,0.0,
7960,11.30.22 11:06:30 PM,7.179,0.0,
7961,11.30.22 11:06:40 PM,7.179,0.0,
7962,11.30.22 11:06:50 PM,7.179,0.0,
7963,11.30.22 11:07:00 PM,7.179,0.0,
7964,11.30.22 11:07:10 PM,7.179,0.0,
7965,11.30.22 11:07:20 PM,7.179,0.0,
7966,11.30.22 11:07:30 PM,7.179,0.0,
7967,11.30.22 11:07:40 PM,7.179,0.0,
7968,11.30.22 11:07:50 PM,7.179,0.0,
7969,11.30.22 11:08:00 PM,7.179,0.0,
7970,11.30.22 11:08:10 PM,7.179,0.0,
7971,11.30.22 11:08:20 PM,7.179,0.0,
7972,11.30.22 11:08:30 PM,7.179,0.0,
7973,11.30.22 11:08:40 PM,7.179,0.0,
7974,11.30.22 11:08:50 PM,7.179,0.0,
7975,11.30.22 11:09:00 PM,7.179,0.0,
7976,11.30.22 11:09:10 PM,7.179,0.0,
7977,11.30.22 11:09:20 PM,7.179,0.0,
7978,11.30.22 11:09:30 PM,7.179,0.0,
7979,11.30.22 11:09:40 PM,7.179,0.0,
7980,11.30.22 11:09:50 PM,7.179,0.0,
7981,11.30.22 11:10:00 PM,7.179,0.0,
7982,11.30.22 11:10:10 PM,7.179,0.0,
7983,11.30.22 11:10:20 PM,7.179,0.0,
7984,11.30.22 11:10:30 PM,7.179,0.0,
7985,11.30.22 11:10:40 PM,7.179,0.0,
7986,11.30.22 11:10:50 PM,7.179,0.0,
7987,11.30.22 11:11:00 PM,7.179,0.0,
7988,11.30.22 11:11:10 PM,7.179,0.0,
7989,11.30.22 11:11:20 PM,7.179,0.0,
7990,11.30.22 11:11:30 PM,7.179,0.0,
7991,11.30.22 11:11:40 PM,7.179,0.0,
7992,11.30.22 11:11:50 PM,7.179,0.0,
7993,11.30.22 11:12:00 PM,7.179,0.0,
7994,11.30.22 11:12:10 PM,7.179,0.0,
7995,11.30.22 11:12:20 PM,7.179,0.0,
7996,11.30.22 11:12:30 PM,7.179,0.0,
7997,11.30.22 11:12:40 PM,7.179,0.0,
7998,11.30.22 11:12:50 PM,7.179,0.0,
7999,11.30.22 11:13:00 PM,7.179,0.0,
8000,11.30.22 11:13:10 PM,7.179,0.0,
8001,11.30.22 11:13:20 PM,7.179,0.0,
8002,11.30.22 11:13:30 PM,7.179,0.0,
8003,11.30.22 11:13:40 PM,7.179,0.0,
8004,11.30.22 11:13:50 PM,7.179,0.0,
8005,11.30.22 11:14:00 PM,7.179,0.0,
8006,11.30.22 11:14:10 PM,7.179,0.0,
8007,11.30.22 11:14:20 PM,7.179,0.0,
8008,11.30.22 11:14:30 PM,7.179,0.0,
8009,11.30.22 11:14:40 PM,7.179,0.0,
8010,11.30.22 11:14:50 PM,7.179,0.0,
8011,11.30.22 11:15:00 PM,7.179,0.0,
8012,11.30.22 11:15:10 PM,7.179,0.0,
8013,11.30.22 11:15:20 PM,7.179,0.0,
8014,11.30.22 11:15:30 PM,7.179,0.0,
8015,11.30.22 11:15:40 PM,7.179,0.0,
8016,11.30.22 11:15:50 PM,7.179,0.0,
8017,11.30.22 11:16:00 PM,7.179,0.0,
8018,11.30.22 11:16:10 PM,7.179,0.0,
8019,11.30.22 11:16:20 PM,7.179,0.0,
8020,11.30.22 11:16:30 PM,7.179,0.0,
8021,11.30.22 11:16:40 PM,7.179,0.0,
8022,11.30.22 11:16:50 PM,7.179,0.0,
8023,11.30.22 11:17:00 PM,7.179,0.0,
8024,11.30.22 11:17:10 PM,7.179,0.0,
8025,11.30.22 11:17:20 PM,7.179,0.0,
8026,11.30.22 11:17:30 PM,7.179,0.0,
8027,11.30.22 11:17:40 PM,7.179,0.0,
8028,11.30.22 11:17:50 PM,7.179,0.0,
8029,11.30.22 11:18:00 PM,7.179,0.0,
8030,11.30.22 11:18:10 PM,7.179,0.0,
8031,11.30.22 11:18:20 PM,7.179,0.0,
8032,11.30.22 11:18:30 PM,7.179,0.0,
8033,11.30.22 11:18:40 PM,7.179,0.0,
8034,11.30.22 11:18:50 PM,7.179,0.0,
8035,11.30.22 11:19:00 PM,7.179,0.0,
8036,11.30.22 11:19:10 PM,7.179,0.0,
8037,11.30.22 11:19:20 PM,7.179,0.0,
8038,11.30.22 11:19:30 PM,7.179,0.0,
8039,11.30.22 11:19:40 PM,7.179,0.0,
8040,11.30.22 11:19:50 PM,7.179,0.0,
8041,11.30.22 11:20:00 PM,7.179,0.0,
8042,11.30.22 11:20:10 PM,7.179,0.0,
8043,11.30.22 11:20:20 PM,7.179,0.0,
8044,11.30.22 11:20:30 PM,7.179,0.0,
8045,11.30.22 11:20:40 PM,7.179,0.0,
8046,11.30.22 11:20:50 PM,7.179,0.0,
8047,11.30.22 11:21:00 PM,7.179,0.0,
8048,11.30.22 11:21:10 PM,7.179,0.0,
8049,11.30.22 11:21:20 PM,7.179,0.0,
8050,11.30.22 11:21:30 PM,7.179,0.0,
8051,11.30.22 11:21:40 PM,7.179,0.0,
8052,11.30.22 11:21:50 PM,7.179,0.0,
8053,11.30.22 11:22:00 PM,7.179,0.0,
8054,11.30.22 11:22:10 PM,7.179,0.0,
8055,11.30.22 11:22:20 PM,7.179,0.0,
8056,11.30.22 11:22:30 PM,7.179,0.0,
8057,11.30.22 11:22:40 PM,7.179,0.0,
8058,11.30.22 11:22:50 PM,7.179,0.0,
8059,11.30.22 11:23:00 PM,7.179,0.0,
8060,11.30.22 11:23:10 PM,7.179,0.0,
8061,11.30.22 11:23:20 PM,7.179,0.0,
8062,11.30.22 11:23:30 PM,7.179,0.0,
8063,11.30.22 11:23:40 PM,7.179,0.0,
8064,11.30.22 11:23:50 PM,7.179,0.0,
8065,11.30.22 11:24:00 PM,7.179,0.0,
8066,11.30.22 11:24:10 PM,7.179,0.0,
8067,11.30.22 11:24:20 PM,7.179,0.0,
8068,11.30.22 11:24:30 PM,7.179,0.0,
8069,11.30.22 11:24:40 PM,7.179,0.0,
8070,11.30.22 11:24:50 PM,7.179,0.0,
8071,11.30.22 11:25:00 PM,7.179,0.0,
8072,11.30.22 11:25:10 PM,7.179,0.0,
8073,11.30.22 11:25:20 PM,7.179,0.0,
8074,11.30.22 11:25:30 PM,7.079,0.0,
8075,11.30.22 11:25:40 PM,7.179,0.0,
8076,11.30.22 11:25:50 PM,7.179,0.0,
8077,11.30.22 11:26:00 PM,7.179,0.0,
8078,11.30.22 11:26:10 PM,7.079,0.0,
8079,11.30.22 11:26:20 PM,7.179,0.0,
8080,11.30.22 11:26:30 PM,7.079,0.0,
8081,11.30.22 11:26:40 PM,7.079,0.0,
8082,11.30.22 11:26:50 PM,7.079,0.0,
8083,11.30.22 11:27:00 PM,7.079,0.0,
8084,11.30.22 11:27:10 PM,7.179,0.0,
8085,11.30.22 11:27:20 PM,7.079,0.0,
8086,11.30.22 11:27:30 PM,7.079,0.0,
8087,11.30.22 11:27:40 PM,7.079,0.0,
8088,11.30.22 11:27:50 PM,7.079,0.0,
8089,11.30.22 11:28:00 PM,7.079,0.0,
8090,11.30.22 11:28:10 PM,7.079,0.0,
8091,11.30.22 11:28:20 PM,7.079,0.0,
8092,11.30.22 11:28:30 PM,7.079,0.0,
8093,11.30.22 11:28:40 PM,7.079,0.0,
8094,11.30.22 11:28:50 PM,7.079,0.0,
8095,11.30.22 11:29:00 PM,7.079,0.0,
8096,11.30.22 11:29:10 PM,7.079,0.0,
8097,11.30.22 11:29:20 PM,7.079,0.0,
8098,11.30.22 11:29:30 PM,7.079,0.0,
8099,11.30.22 11:29:40 PM,7.079,0.0,
8100,11.30.22 11:29:50 PM,7.079,0.0,
8101,11.30.22 11:30:00 PM,7.079,0.0,
8102,11.30.22 11:30:10 PM,7.079,0.0,
8103,11.30.22 11:30:20 PM,7.079,0.0,
8104,11.30.22 11:30:30 PM,7.079,0.0,
8105,11.30.22 11:30:40 PM,7.079,0.0,
8106,11.30.22 11:30:50 PM,7.079,0.0,
8107,11.30.22 11:31:00 PM,7.079,0.0,
8108,11.30.22 11:31:10 PM,7.079,0.0,
8109,11.30.22 11:31:20 PM,7.079,0.0,
8110,11.30.22 11:31:30 PM,7.079,0.0,
8111,11.30.22 11:31:40 PM,7.079,0.0,
8112,11.30.22 11:31:50 PM,7.079,0.0,
8113,11.30.22 11:32:00 PM,7.079,0.0,
8114,11.30.22 11:32:10 PM,7.079,0.0,
8115,11.30.22 11:32:20 PM,7.079,0.0,
8116,11.30.22 11:32:30 PM,7.079,0.0,
8117,11.30.22 11:32:40 PM,7.079,0.0,
8118,11.30.22 11:32:50 PM,7.079,0.0,
8119,11.30.22 11:33:00 PM,7.079,0.0,
8120,11.30.22 11:33:10 PM,7.079,0.0,
8121,11.30.22 11:33:20 PM,7.079,0.0,
8122,11.30.22 11:33:30 PM,7.079,0.0,
8123,11.30.22 11:33:40 PM,7.079,0.0,
8124,11.30.22 11:33:50 PM,7.079,0.0,
8125,11.30.22 11:34:00 PM,7.079,0.0,
8126,11.30.22 11:34:10 PM,7.079,0.0,
8127,11.30.22 11:34:20 PM,7.079,0.0,
8128,11.30.22 11:34:30 PM,7.079,0.0,
8129,11.30.22 11:34:40 PM,7.079,0.0,
8130,11.30.22 11:34:50 PM,7.079,0.0,
8131,11.30.22 11:35:00 PM,7.079,0.0,
8132,11.30.22 11:35:10 PM,7.079,0.0,
8133,11.30.22 11:35:20 PM,7.079,0.0,
8134,11.30.22 11:35:30 PM,7.079,0.0,
8135,11.30.22 11:35:40 PM,7.079,0.0,
8136,11.30.22 11:35:50 PM,7.079,0.0,
8137,11.30.22 11:36:00 PM,7.079,0.0,
8138,11.30.22 11:36:10 PM,7.079,0.0,
8139,11.30.22 11:36:20 PM,7.079,0.0,
8140,11.30.22 11:36:30 PM,7.079,0.0,
8141,11.30.22 11:36:40 PM,7.079,0.0,
8142,11.30.22 11:36:50 PM,7.079,0.0,
8143,11.30.22 11:37:00 PM,7.079,0.0,
8144,11.30.22 11:37:10 PM,7.079,0.0,
8145,11.30.22 11:37:20 PM,7.079,0.0,
8146,11.30.22 11:37:30 PM,7.079,0.0,
8147,11.30.22 11:37:40 PM,7.079,0.0,
8148,11.30.22 11:37:50 PM,7.079,0.0,
8149,11.30.22 11:38:00 PM,7.079,0.0,
8150,11.30.22 11:38:10 PM,7.079,0.0,
8151,11.30.22 11:38:20 PM,7.079,0.0,
8152,11.30.22 11:38:30 PM,7.079,0.0,
8153,11.30.22 11:38:40 PM,7.079,0.0,
8154,11.30.22 11:38:50 PM,7.079,0.0,
8155,11.30.22 11:39:00 PM,7.079,0.0,
8156,11.30.22 11:39:10 PM,7.079,0.0,
8157,11.30.22 11:39:20 PM,7.079,0.0,
8158,11.30.22 11:39:30 PM,7.079,0.0,
8159,11.30.22 11:39:40 PM,7.079,0.0,
8160,11.30.22 11:39:50 PM,7.079,0.0,
8161,11.30.22 11:40:00 PM,7.079,0.0,
8162,11.30.22 11:40:10 PM,7.079,0.0,
8163,11.30.22 11:40:20 PM,7.079,0.0,
8164,11.30.22 11:40:30 PM,7.079,0.0,
8165,11.30.22 11:40:40 PM,7.079,0.0,
8166,11.30.22 11:40:50 PM,7.079,0.0,
8167,11.30.22 11:41:00 PM,7.079,0.0,
8168,11.30.22 11:41:10 PM,7.079,0.0,
8169,11.30.22 11:41:20 PM,7.079,0.0,
8170,11.30.22 11:41:30 PM,7.079,0.0,
8171,11.30.22 11:41:40 PM,7.079,0.0,
8172,11.30.22 11:41:50 PM,7.079,0.0,
8173,11.30.22 11:42:00 PM,7.079,0.0,
8174,11.30.22 11:42:10 PM,7.079,0.0,
8175,11.30.22 11:42:20 PM,7.079,0.0,
8176,11.30.22 11:42:30 PM,7.079,0.0,
8177,11.30.22 11:42:40 PM,7.079,0.0,
8178,11.30.22 11:42:50 PM,7.079,0.0,
8179,11.30.22 11:43:00 PM,7.079,0.0,
8180,11.30.22 11:43:10 PM,6.978,0.0,
8181,11.30.22 11:43:20 PM,7.079,0.0,
8182,11.30.22 11:43:30 PM,6.978,0.0,
8183,11.30.22 11:43:40 PM,6.978,0.0,
8184,11.30.22 11:43:50 PM,7.079,0.0,
8185,11.30.22 11:44:00 PM,7.079,0.0,
8186,11.30.22 11:44:10 PM,7.079,0.0,
8187,11.30.22 11:44:20 PM,7.079,0.0,
8188,11.30.22 11:44:30 PM,6.978,0.0,
8189,11.30.22 11:44:40 PM,6.978,0.0,
8190,11.30.22 11:44:50 PM,6.978,0.0,
8191,11.30.22 11:45:00 PM,6.978,0.0,
8192,11.30.22 11:45:10 PM,6.978,0.0,
8193,11.30.22 11:45:20 PM,6.978,0.0,
8194,11.30.22 11:45:30 PM,6.978,0.0,
8195,11.30.22 11:45:40 PM,7.079,0.0,
8196,11.30.22 11:45:50 PM,6.978,0.0,
8197,11.30.22 11:46:00 PM,6.978,0.0,
8198,11.30.22 11:46:10 PM,6.978,0.0,
8199,11.30.22 11:46:20 PM,6.978,0.0,
8200,11.30.22 11:46:30 PM,6.978,0.0,
8201,11.30.22 11:46:40 PM,6.978,0.0,
8202,11.30.22 11:46:50 PM,6.978,0.0,
8203,11.30.22 11:47:00 PM,6.978,0.0,
8204,11.30.22 11:47:10 PM,6.978,0.0,
8205,11.30.22 11:47:20 PM,6.978,0.0,
8206,11.30.22 11:47:30 PM,6.978,0.0,
8207,11.30.22 11:47:40 PM,6.978,0.0,
8208,11.30.22 11:47:50 PM,6.978,0.0,
8209,11.30.22 11:48:00 PM,6.978,0.0,
8210,11.30.22 11:48:10 PM,6.978,0.0,
8211,11.30.22 11:48:20 PM,6.978,0.0,
8212,11.30.22 11:48:30 PM,6.978,0.0,
8213,11.30.22 11:48:40 PM,6.978,0.0,
8214,11.30.22 11:48:50 PM,6.978,0.0,
8215,11.30.22 11:49:00 PM,6.978,0.0,
8216,11.30.22 11:49:10 PM,6.978,0.0,
8217,11.30.22 11:49:20 PM,6.978,0.0,
8218,11.30.22 11:49:30 PM,6.978,0.0,
8219,11.30.22 11:49:40 PM,6.978,0.0,
8220,11.30.22 11:49:50 PM,6.978,0.0,
8221,11.30.22 11:50:00 PM,6.978,0.0,
8222,11.30.22 11:50:10 PM,6.978,0.0,
8223,11.30.22 11:50:20 PM,6.978,0.0,
8224,11.30.22 11:50:30 PM,6.978,0.0,
8225,11.30.22 11:50:40 PM,6.978,0.0,
8226,11.30.22 11:50:50 PM,6.978,0.0,
8227,11.30.22 11:51:00 PM,6.978,0.0,
8228,11.30.22 11:51:10 PM,6.978,0.0,
8229,11.30.22 11:51:20 PM,6.978,0.0,
8230,11.30.22 11:51:30 PM,6.978,0.0,
8231,11.30.22 11:51:40 PM,6.978,0.0,
8232,11.30.22 11:51:50 PM,6.978,0.0,
8233,11.30.22 11:52:00 PM,6.978,0.0,
8234,11.30.22 11:52:10 PM,6.978,0.0,
8235,11.30.22 11:52:20 PM,6.978,0.0,
8236,11.30.22 11:52:30 PM,6.978,0.0,
8237,11.30.22 11:52:40 PM,6.978,0.0,
8238,11.30.22 11:52:50 PM,6.978,0.0,
8239,11.30.22 11:53:00 PM,6.978,0.0,
8240,11.30.22 11:53:10 PM,6.978,0.0,
8241,11.30.22 11:53:20 PM,6.978,0.0,
8242,11.30.22 11:53:30 PM,6.978,0.0,
8243,11.30.22 11:53:40 PM,6.978,0.0,
8244,11.30.22 11:53:50 PM,6.978,0.0,
8245,11.30.22 11:54:00 PM,6.978,0.0,
8246,11.30.22 11:54:10 PM,6.978,0.0,
8247,11.30.22 11:54:20 PM,6.978,0.0,
8248,11.30.22 11:54:30 PM,6.978,0.0,
8249,11.30.22 11:54:40 PM,6.978,0.0,
8250,11.30.22 11:54:50 PM,6.978,0.0,
8251,11.30.22 11:55:00 PM,6.978,0.0,
8252,11.30.22 11:55:10 PM,6.978,0.0,
8253,11.30.22 11:55:20 PM,6.978,0.0,
8254,11.30.22 11:55:30 PM,6.877,0.0,
8255,11.30.22 11:55:40 PM,6.978,0.0,
8256,11.30.22 11:55:50 PM,6.978,0.0,
8257,11.30.22 11:56:00 PM,6.978,0.0,
8258,11.30.22 11:56:10 PM,6.978,0.0,
8259,11.30.22 11:56:20 PM,6.978,0.0,
8260,11.30.22 11:56:30 PM,6.978,0.0,
8261,11.30.22 11:56:40 PM,6.877,0.0,
8262,11.30.22 11:56:50 PM,6.877,0.0,
8263,11.30.22 11:57:00 PM,6.978,0.0,
8264,11.30.22 11:57:10 PM,6.877,0.0,
8265,11.30.22 11:57:20 PM,6.978,0.0,
8266,11.30.22 11:57:30 PM,6.877,0.0,
8267,11.30.22 11:57:40 PM,6.978,0.0,
8268,11.30.22 11:57:50 PM,6.877,0.0,
8269,11.30.22 11:58:00 PM,6.877,0.0,
8270,11.30.22 11:58:10 PM,6.877,0.0,
8271,11.30.22 11:58:20 PM,6.877,0.0,
8272,11.30.22 11:58:30 PM,6.877,0.0,
8273,11.30.22 11:58:40 PM,6.877,0.0,
8274,11.30.22 11:58:50 PM,6.978,0.0,
8275,11.30.22 11:59:00 PM,6.978,0.0,
8276,11.30.22 11:59:10 PM,6.877,0.0,
8277,11.30.22 11:59:20 PM,6.877,0.0,
8278,11.30.22 11:59:30 PM,6.877,0.0,
8279,11.30.22 11:59:40 PM,6.877,0.0,
8280,11.30.22 11:59:50 PM,6.877,0.0,
8281,12.01.22 12:00:00 AM,6.877,0.0,
8282,12.01.22 12:00:10 AM,6.877,0.0,
8283,12.01.22 12:00:20 AM,6.978,0.0,
8284,12.01.22 12:00:30 AM,6.877,0.0,
8285,12.01.22 12:00:40 AM,6.877,0.0,
8286,12.01.22 12:00:50 AM,6.877,0.0,
8287,12.01.22 12:01:00 AM,6.978,0.0,
8288,12.01.22 12:01:10 AM,6.877,0.0,
8289,12.01.22 12:01:20 AM,6.978,0.0,
8290,12.01.22 12:01:30 AM,6.978,0.0,
8291,12.01.22 12:01:40 AM,6.978,0.0,
8292,12.01.22 12:01:50 AM,6.978,0.0,
8293,12.01.22 12:02:00 AM,6.978,0.0,
8294,12.01.22 12:02:10 AM,6.877,0.0,
8295,12.01.22 12:02:20 AM,6.877,0.0,
8296,12.01.22 12:02:30 AM,6.978,0.0,
8297,12.01.22 12:02:40 AM,6.978,0.0,
8298,12.01.22 12:02:50 AM,6.877,0.0,
8299,12.01.22 12:03:00 AM,6.978,0.0,
8300,12.01.22 12:03:10 AM,6.978,0.0,
8301,12.01.22 12:03:20 AM,6.978,0.0,
8302,12.01.22 12:03:30 AM,6.978,0.0,
8303,12.01.22 12:03:40 AM,6.978,0.0,
8304,12.01.22 12:03:50 AM,6.978,0.0,
8305,12.01.22 12:04:00 AM,6.978,0.0,
8306,12.01.22 12:04:10 AM,6.978,0.0,
8307,12.01.22 12:04:20 AM,6.978,0.0,
8308,12.01.22 12:04:30 AM,6.978,0.0,
8309,12.01.22 12:04:40 AM,6.978,0.0,
8310,12.01.22 12:04:50 AM,6.877,0.0,
8311,12.01.22 12:05:00 AM,6.978,0.0,
8312,12.01.22 12:05:10 AM,6.978,0.0,
8313,12.01.22 12:05:20 AM,6.877,0.0,
