"Plot Title: 10347342"
"#","Date Time, GMT+01:00","Temp, °C (LGR S/N: 10347342, SEN S/N: 10347342)","Intensity, Lux (LGR S/N: 10347342, SEN S/N: 10347342)","Bad Battery (LGR S/N: 10347342)","Host Connected (LGR S/N: 10347342)","Coupler Attached (LGR S/N: 10347342)","Coupler Detached (LGR S/N: 10347342)","Stopped (LGR S/N: 10347342)","End Of File (LGR S/N: 10347342)"
1397,09/12/2020 10:40:00,3.788,269.1,,,,,,
1398,09/12/2020 10:50:00,3.788,269.1,,,,,,
1399,09/12/2020 11:00:00,3.788,236.8,,,,,,
1400,09/12/2020 11:10:00,3.893,172.2,,,,,,
1401,09/12/2020 11:20:00,3.788,150.7,,,,,,
1402,09/12/2020 11:30:00,3.893,344.4,,,,,,
1403,09/12/2020 11:40:00,3.998,258.3,,,,,,
1404,09/12/2020 11:50:00,3.998,258.3,,,,,,
1405,09/12/2020 12:00:00,4.102,226.0,,,,,,
1406,09/12/2020 12:10:00,4.207,204.5,,,,,,
1407,09/12/2020 12:20:00,4.102,236.8,,,,,,
1408,09/12/2020 12:30:00,3.893,236.8,,,,,,
1409,09/12/2020 12:40:00,3.893,215.3,,,,,,
1410,09/12/2020 12:50:00,3.788,215.3,,,,,,
1411,09/12/2020 13:00:00,3.998,183.0,,,,,,
1412,09/12/2020 13:10:00,3.893,236.8,,,,,,
1413,09/12/2020 13:20:00,3.893,193.8,,,,,,
1414,09/12/2020 13:30:00,3.893,193.8,,,,,,
1415,09/12/2020 13:40:00,3.893,236.8,,,,,,
1416,09/12/2020 13:50:00,3.893,226.0,,,,,,
1417,09/12/2020 14:00:00,3.893,290.6,,,,,,
1418,09/12/2020 14:10:00,3.788,129.2,,,,,,
1419,09/12/2020 14:20:00,3.578,150.7,,,,,,
1420,09/12/2020 14:30:00,3.683,129.2,,,,,,
1421,09/12/2020 14:40:00,3.578,129.2,,,,,,
1422,09/12/2020 14:50:00,3.578,139.9,,,,,,
1423,09/12/2020 15:00:00,3.683,172.2,,,,,,
1424,09/12/2020 15:10:00,3.683,172.2,,,,,,
1425,09/12/2020 15:20:00,3.683,129.2,,,,,,
1426,09/12/2020 15:30:00,3.578,86.1,,,,,,
1427,09/12/2020 15:40:00,3.578,53.8,,,,,,
1428,09/12/2020 15:50:00,3.683,43.1,,,,,,
1429,09/12/2020 16:00:00,3.683,10.8,,,,,,
1430,09/12/2020 16:10:00,3.683,10.8,,,,,,
1431,09/12/2020 16:20:00,3.683,0.0,,,,,,
1432,09/12/2020 16:30:00,3.472,0.0,,,,,,
1433,09/12/2020 16:40:00,3.367,0.0,,,,,,
1434,09/12/2020 16:50:00,3.261,0.0,,,,,,
1435,09/12/2020 17:00:00,3.155,0.0,,,,,,
1436,09/12/2020 17:10:00,2.943,0.0,,,,,,
1437,09/12/2020 17:20:00,2.837,0.0,,,,,,
1438,09/12/2020 17:30:00,2.837,0.0,,,,,,
1439,09/12/2020 17:40:00,2.730,0.0,,,,,,
1440,09/12/2020 17:50:00,2.730,0.0,,,,,,
1441,09/12/2020 18:00:00,2.730,0.0,,,,,,
1442,09/12/2020 18:10:00,3.049,0.0,,,,,,
1443,09/12/2020 18:20:00,3.261,0.0,,,,,,
1444,09/12/2020 18:30:00,3.367,0.0,,,,,,
1445,09/12/2020 18:40:00,3.578,0.0,,,,,,
1446,09/12/2020 18:50:00,3.578,0.0,,,,,,
1447,09/12/2020 19:00:00,3.367,0.0,,,,,,
1448,09/12/2020 19:10:00,3.049,0.0,,,,,,
1449,09/12/2020 19:20:00,2.837,0.0,,,,,,
1450,09/12/2020 19:30:00,2.837,0.0,,,,,,
1451,09/12/2020 19:40:00,2.837,0.0,,,,,,
1452,09/12/2020 19:50:00,2.624,0.0,,,,,,
1453,09/12/2020 20:00:00,2.837,0.0,,,,,,
1454,09/12/2020 20:10:00,2.837,0.0,,,,,,
1455,09/12/2020 20:20:00,2.837,0.0,,,,,,
1456,09/12/2020 20:30:00,2.943,0.0,,,,,,
1457,09/12/2020 20:40:00,2.837,0.0,,,,,,
1458,09/12/2020 20:50:00,2.624,0.0,,,,,,
1459,09/12/2020 21:00:00,2.517,0.0,,,,,,
1460,09/12/2020 21:10:00,2.624,0.0,,,,,,
1461,09/12/2020 21:20:00,2.624,0.0,,,,,,
1462,09/12/2020 21:30:00,2.943,0.0,,,,,,
1463,09/12/2020 21:40:00,3.049,0.0,,,,,,
1464,09/12/2020 21:50:00,3.049,0.0,,,,,,
1465,09/12/2020 22:00:00,3.155,0.0,,,,,,
1466,09/12/2020 22:10:00,3.049,0.0,,,,,,
1467,09/12/2020 22:20:00,3.367,0.0,,,,,,
1468,09/12/2020 22:30:00,3.367,0.0,,,,,,
1469,09/12/2020 22:40:00,3.261,0.0,,,,,,
1470,09/12/2020 22:50:00,3.578,0.0,,,,,,
1471,09/12/2020 23:00:00,3.367,0.0,,,,,,
1472,09/12/2020 23:10:00,3.367,0.0,,,,,,
1473,09/12/2020 23:20:00,3.367,0.0,,,,,,
1474,09/12/2020 23:30:00,3.578,0.0,,,,,,
1475,09/12/2020 23:40:00,3.367,0.0,,,,,,
1476,09/12/2020 23:50:00,3.049,0.0,,,,,,
1477,10/12/2020 00:00:00,2.943,0.0,,,,,,
1478,10/12/2020 00:10:00,2.837,0.0,,,,,,
1479,10/12/2020 00:20:00,2.837,0.0,,,,,,
1480,10/12/2020 00:30:00,2.624,0.0,,,,,,
1481,10/12/2020 00:40:00,2.624,0.0,,,,,,
1482,10/12/2020 00:50:00,2.624,0.0,,,,,,
1483,10/12/2020 01:00:00,2.624,0.0,,,,,,
1484,10/12/2020 01:10:00,2.624,0.0,,,,,,
1485,10/12/2020 01:20:00,2.624,0.0,,,,,,
1486,10/12/2020 01:30:00,2.517,0.0,,,,,,
1487,10/12/2020 01:40:00,2.517,0.0,,,,,,
1488,10/12/2020 01:50:00,2.517,0.0,,,,,,
1489,10/12/2020 02:00:00,2.410,0.0,,,,,,
1490,10/12/2020 02:10:00,2.410,0.0,,,,,,
1491,10/12/2020 02:20:00,2.410,0.0,,,,,,
1492,10/12/2020 02:30:00,2.517,0.0,,,,,,
1493,10/12/2020 02:40:00,2.517,0.0,,,,,,
1494,10/12/2020 02:50:00,2.517,0.0,,,,,,
1495,10/12/2020 03:00:00,2.410,0.0,,,,,,
1496,10/12/2020 03:10:00,2.410,0.0,,,,,,
1497,10/12/2020 03:20:00,2.303,0.0,,,,,,
1498,10/12/2020 03:30:00,2.195,0.0,,,,,,
1499,10/12/2020 03:40:00,2.088,0.0,,,,,,
1500,10/12/2020 03:50:00,1.980,0.0,,,,,,
1501,10/12/2020 04:00:00,1.980,0.0,,,,,,
1502,10/12/2020 04:10:00,1.980,0.0,,,,,,
1503,10/12/2020 04:20:00,1.980,0.0,,,,,,
1504,10/12/2020 04:30:00,1.872,0.0,,,,,,
1505,10/12/2020 04:40:00,1.872,0.0,,,,,,
1506,10/12/2020 04:50:00,1.872,0.0,,,,,,
1507,10/12/2020 05:00:00,1.872,0.0,,,,,,
1508,10/12/2020 05:10:00,1.872,0.0,,,,,,
1509,10/12/2020 05:20:00,1.872,0.0,,,,,,
1510,10/12/2020 05:30:00,1.980,0.0,,,,,,
1511,10/12/2020 05:40:00,1.980,0.0,,,,,,
1512,10/12/2020 05:50:00,1.980,0.0,,,,,,
1513,10/12/2020 06:00:00,1.980,0.0,,,,,,
1514,10/12/2020 06:10:00,1.872,0.0,,,,,,
1515,10/12/2020 06:20:00,1.764,0.0,,,,,,
1516,10/12/2020 06:30:00,1.656,0.0,,,,,,
1517,10/12/2020 06:40:00,1.656,0.0,,,,,,
1518,10/12/2020 06:50:00,1.439,0.0,,,,,,
1519,10/12/2020 07:00:00,1.330,0.0,,,,,,
1520,10/12/2020 07:10:00,1.330,0.0,,,,,,
1521,10/12/2020 07:20:00,1.112,0.0,,,,,,
1522,10/12/2020 07:30:00,1.003,0.0,,,,,,
1523,10/12/2020 07:40:00,0.893,0.0,,,,,,
1524,10/12/2020 07:50:00,0.784,0.0,,,,,,
1525,10/12/2020 08:00:00,0.674,0.0,,,,,,
1526,10/12/2020 08:10:00,0.563,21.5,,,,,,
1527,10/12/2020 08:20:00,0.674,64.6,,,,,,
1528,10/12/2020 08:30:00,0.674,204.5,,,,,,
1529,10/12/2020 08:40:00,0.784,301.4,,,,,,
1530,10/12/2020 08:50:00,0.893,301.4,,,,,,
1531,10/12/2020 09:00:00,1.003,409.0,,,,,,
1532,10/12/2020 09:10:00,1.112,430.6,,,,,,
1533,10/12/2020 09:20:00,1.112,452.1,,,,,,
1534,10/12/2020 09:30:00,1.221,495.1,,,,,,
1535,10/12/2020 09:40:00,1.330,484.4,,,,,,
1536,10/12/2020 09:50:00,1.439,538.2,,,,,,
1537,10/12/2020 10:00:00,1.548,688.9,,,,,,
1538,10/12/2020 10:10:00,1.764,796.5,,,,,,
1539,10/12/2020 10:20:00,1.980,979.5,,,,,,
1540,10/12/2020 10:30:00,2.088,925.7,,,,,,
1541,10/12/2020 10:40:00,2.303,904.2,,,,,,
1542,10/12/2020 10:50:00,2.303,904.2,,,,,,
1543,10/12/2020 11:00:00,2.624,979.5,,,,,,
1544,10/12/2020 11:10:00,2.943,1011.8,,,,,,
1545,10/12/2020 11:20:00,3.049,1291.7,,,,,,
1546,10/12/2020 11:30:00,3.367,1463.9,,,,,,
1547,10/12/2020 11:40:00,3.578,1722.2,,,,,,
1548,10/12/2020 11:50:00,3.788,1808.3,,,,,,
1549,10/12/2020 12:00:00,3.893,2583.4,,,,,,
1550,10/12/2020 12:10:00,3.998,1808.3,,,,,,
1551,10/12/2020 12:20:00,4.102,1550.0,,,,,,
1552,10/12/2020 12:30:00,4.102,1550.0,,,,,,
1553,10/12/2020 12:40:00,4.102,1227.1,,,,,,
1554,10/12/2020 12:50:00,4.415,1334.7,,,,,,
1555,10/12/2020 13:00:00,4.727,1216.3,,,,,,
1556,10/12/2020 13:10:00,4.727,1237.9,,,,,,
1557,10/12/2020 13:20:00,4.727,1377.8,,,,,,
1558,10/12/2020 13:30:00,4.831,1463.9,,,,,,
1559,10/12/2020 13:40:00,4.831,1184.0,,,,,,
1560,10/12/2020 13:50:00,4.831,914.9,,,,,,
1561,10/12/2020 14:00:00,4.727,645.8,,,,,,
1562,10/12/2020 14:10:00,4.623,473.6,,,,,,
1563,10/12/2020 14:20:00,4.519,409.0,,,,,,
1564,10/12/2020 14:30:00,4.415,279.9,,,,,,
1565,10/12/2020 14:40:00,4.311,387.5,,,,,,
1566,10/12/2020 14:50:00,4.311,344.4,,,,,,
1567,10/12/2020 15:00:00,4.311,387.5,,,,,,
1568,10/12/2020 15:10:00,4.311,387.5,,,,,,
1569,10/12/2020 15:20:00,4.207,344.4,,,,,,
1570,10/12/2020 15:30:00,4.207,258.3,,,,,,
1571,10/12/2020 15:40:00,4.102,204.5,,,,,,
1572,10/12/2020 15:50:00,4.102,193.8,,,,,,
1573,10/12/2020 16:00:00,3.998,139.9,,,,,,
1574,10/12/2020 16:10:00,3.998,86.1,,,,,,
1575,10/12/2020 16:20:00,3.998,43.1,,,,,,
1576,10/12/2020 16:30:00,3.998,0.0,,,,,,
1577,10/12/2020 16:40:00,3.893,0.0,,,,,,
1578,10/12/2020 16:50:00,3.788,0.0,,,,,,
1579,10/12/2020 17:00:00,3.893,0.0,,,,,,
1580,10/12/2020 17:10:00,3.788,0.0,,,,,,
1581,10/12/2020 17:20:00,3.998,0.0,,,,,,
1582,10/12/2020 17:30:00,3.788,0.0,,,,,,
1583,10/12/2020 17:40:00,3.893,0.0,,,,,,
1584,10/12/2020 17:50:00,3.998,0.0,,,,,,
1585,10/12/2020 18:00:00,4.102,0.0,,,,,,
1586,10/12/2020 18:10:00,3.998,0.0,,,,,,
1587,10/12/2020 18:20:00,3.788,0.0,,,,,,
1588,10/12/2020 18:30:00,3.578,0.0,,,,,,
1589,10/12/2020 18:40:00,3.578,0.0,,,,,,
1590,10/12/2020 18:50:00,3.472,0.0,,,,,,
1591,10/12/2020 19:00:00,3.472,0.0,,,,,,
1592,10/12/2020 19:10:00,3.472,0.0,,,,,,
1593,10/12/2020 19:20:00,3.367,0.0,,,,,,
1594,10/12/2020 19:30:00,3.049,0.0,,,,,,
1595,10/12/2020 19:40:00,2.943,0.0,,,,,,
1596,10/12/2020 19:50:00,2.730,0.0,,,,,,
1597,10/12/2020 20:00:00,2.837,0.0,,,,,,
1598,10/12/2020 20:10:00,2.730,0.0,,,,,,
1599,10/12/2020 20:20:00,2.837,0.0,,,,,,
1600,10/12/2020 20:30:00,2.195,0.0,,,,,,
1601,10/12/2020 20:40:00,1.980,0.0,,,,,,
1602,10/12/2020 20:50:00,1.656,0.0,,,,,,
1603,10/12/2020 21:00:00,1.872,0.0,,,,,,
1604,10/12/2020 21:10:00,1.872,0.0,,,,,,
1605,10/12/2020 21:20:00,1.764,0.0,,,,,,
1606,10/12/2020 21:30:00,1.439,0.0,,,,,,
1607,10/12/2020 21:40:00,1.548,0.0,,,,,,
1608,10/12/2020 21:50:00,1.548,0.0,,,,,,
1609,10/12/2020 22:00:00,1.439,0.0,,,,,,
1610,10/12/2020 22:10:00,1.330,0.0,,,,,,
1611,10/12/2020 22:20:00,1.221,0.0,,,,,,
1612,10/12/2020 22:30:00,1.221,0.0,,,,,,
1613,10/12/2020 22:40:00,1.112,0.0,,,,,,
1614,10/12/2020 22:50:00,1.112,0.0,,,,,,
1615,10/12/2020 23:00:00,0.784,0.0,,,,,,
1616,10/12/2020 23:10:00,0.453,0.0,,,,,,
1617,10/12/2020 23:20:00,0.343,0.0,,,,,,
1618,10/12/2020 23:30:00,0.232,0.0,,,,,,
1619,10/12/2020 23:40:00,0.121,0.0,,,,,,
1620,10/12/2020 23:50:00,0.010,0.0,,,,,,
1621,11/12/2020 00:00:00,0.010,0.0,,,,,,
1622,11/12/2020 00:10:00,0.010,0.0,,,,,,
1623,11/12/2020 00:20:00,-0.102,0.0,,,,,,
1624,11/12/2020 00:30:00,-0.102,0.0,,,,,,
1625,11/12/2020 00:40:00,-0.102,0.0,,,,,,
1626,11/12/2020 00:50:00,-0.213,0.0,,,,,,
1627,11/12/2020 01:00:00,-0.213,0.0,,,,,,
1628,11/12/2020 01:10:00,-0.325,0.0,,,,,,
1629,11/12/2020 01:20:00,-0.437,0.0,,,,,,
1630,11/12/2020 01:30:00,-0.437,0.0,,,,,,
1631,11/12/2020 01:40:00,-0.437,0.0,,,,,,
1632,11/12/2020 01:50:00,-0.437,0.0,,,,,,
1633,11/12/2020 02:00:00,-0.549,0.0,,,,,,
1634,11/12/2020 02:10:00,-0.437,0.0,,,,,,
1635,11/12/2020 02:20:00,-0.437,0.0,,,,,,
1636,11/12/2020 02:30:00,-0.437,0.0,,,,,,
1637,11/12/2020 02:40:00,-0.437,0.0,,,,,,
1638,11/12/2020 02:50:00,-0.437,0.0,,,,,,
1639,11/12/2020 03:00:00,-0.437,0.0,,,,,,
1640,11/12/2020 03:10:00,-0.437,0.0,,,,,,
1641,11/12/2020 03:20:00,-0.549,0.0,,,,,,
1642,11/12/2020 03:30:00,-0.549,0.0,,,,,,
1643,11/12/2020 03:40:00,-0.437,0.0,,,,,,
1644,11/12/2020 03:50:00,-0.213,0.0,,,,,,
1645,11/12/2020 04:00:00,-0.213,0.0,,,,,,
1646,11/12/2020 04:10:00,-0.437,0.0,,,,,,
1647,11/12/2020 04:20:00,-0.437,0.0,,,,,,
1648,11/12/2020 04:30:00,-0.325,0.0,,,,,,
1649,11/12/2020 04:40:00,0.010,0.0,,,,,,
1650,11/12/2020 04:50:00,0.232,0.0,,,,,,
1651,11/12/2020 05:00:00,0.453,0.0,,,,,,
1652,11/12/2020 05:10:00,0.453,0.0,,,,,,
1653,11/12/2020 05:20:00,0.343,0.0,,,,,,
1654,11/12/2020 05:30:00,0.343,0.0,,,,,,
1655,11/12/2020 05:40:00,0.453,0.0,,,,,,
1656,11/12/2020 05:50:00,0.563,0.0,,,,,,
1657,11/12/2020 06:00:00,0.674,0.0,,,,,,
1658,11/12/2020 06:10:00,0.674,0.0,,,,,,
1659,11/12/2020 06:20:00,0.784,0.0,,,,,,
1660,11/12/2020 06:30:00,0.674,0.0,,,,,,
1661,11/12/2020 06:40:00,0.563,0.0,,,,,,
1662,11/12/2020 06:50:00,0.674,0.0,,,,,,
1663,11/12/2020 07:00:00,0.674,0.0,,,,,,
1664,11/12/2020 07:10:00,0.893,0.0,,,,,,
1665,11/12/2020 07:20:00,1.112,0.0,,,,,,
1666,11/12/2020 07:30:00,1.221,0.0,,,,,,
1667,11/12/2020 07:40:00,1.330,0.0,,,,,,
1668,11/12/2020 07:50:00,1.656,0.0,,,,,,
1669,11/12/2020 08:00:00,1.656,0.0,,,,,,
1670,11/12/2020 08:10:00,1.548,75.3,,,,,,
1671,11/12/2020 08:20:00,1.439,150.7,,,,,,
1672,11/12/2020 08:30:00,1.112,226.0,,,,,,
1673,11/12/2020 08:40:00,1.003,409.0,,,,,,
1674,11/12/2020 08:50:00,1.439,645.8,,,,,,
1675,11/12/2020 09:00:00,1.656,721.2,,,,,,
1676,11/12/2020 09:10:00,1.872,785.8,,,,,,
1677,11/12/2020 09:20:00,1.980,871.9,,,,,,
1678,11/12/2020 09:30:00,1.548,990.3,,,,,,
1679,11/12/2020 09:40:00,1.221,1065.6,,,,,,
1680,11/12/2020 09:50:00,1.221,1151.7,,,,,,
1681,11/12/2020 10:00:00,1.439,1291.7,,,,,,
1682,11/12/2020 10:10:00,1.439,1280.9,,,,,,
1683,11/12/2020 10:20:00,1.548,1259.4,,,,,,
1684,11/12/2020 10:30:00,1.764,1463.9,,,,,,
1685,11/12/2020 10:40:00,1.980,1894.5,,,,,,
1686,11/12/2020 10:50:00,2.303,2755.6,,,,,,
1687,11/12/2020 11:00:00,2.943,6200.0,,,,,,
1688,11/12/2020 11:10:00,3.155,1808.3,,,,,,
1689,11/12/2020 11:20:00,4.207,10333.4,,,,,,
1690,11/12/2020 11:30:00,5.141,5166.7,,,,,,
1691,11/12/2020 11:40:00,5.347,4477.8,,,,,,
1692,11/12/2020 11:50:00,5.244,2497.2,,,,,,
1693,11/12/2020 12:00:00,5.244,2325.0,,,,,,
1694,11/12/2020 12:10:00,5.244,2238.9,,,,,,
1695,11/12/2020 12:20:00,4.831,1894.5,,,,,,
1696,11/12/2020 12:30:00,4.623,2066.7,,,,,,
1697,11/12/2020 12:40:00,4.207,1722.2,,,,,,
1698,11/12/2020 12:50:00,4.102,1151.7,,,,,,
1699,11/12/2020 13:00:00,3.788,1463.9,,,,,,
1700,11/12/2020 13:10:00,3.788,1636.1,,,,,,
1701,11/12/2020 13:20:00,3.893,688.9,,,,,,
1702,11/12/2020 13:30:00,3.998,947.2,,,,,,
1703,11/12/2020 13:40:00,4.207,1033.3,,,,,,
1704,11/12/2020 13:50:00,4.415,990.3,,,,,,
1705,11/12/2020 14:00:00,4.415,775.0,,,,,,
1706,11/12/2020 14:10:00,4.415,688.9,,,,,,
1707,11/12/2020 14:20:00,4.727,688.9,,,,,,
1708,11/12/2020 14:30:00,5.037,861.1,,,,,,
1709,11/12/2020 14:40:00,5.450,581.3,,,,,,
1710,11/12/2020 14:50:00,5.757,688.9,,,,,,
1711,11/12/2020 15:00:00,6.064,495.1,,,,,,
1712,11/12/2020 15:10:00,6.370,193.8,,,,,,
1713,11/12/2020 15:20:00,6.978,129.2,,,,,,
1714,11/12/2020 15:30:00,7.280,129.2,,,,,,
1715,11/12/2020 15:40:00,7.481,86.1,,,,,,
1716,11/12/2020 15:50:00,7.582,64.6,,,,,,
1717,11/12/2020 16:00:00,7.782,107.6,,,,,,
1718,11/12/2020 16:10:00,7.983,129.2,,,,,,
1719,11/12/2020 16:20:00,8.182,172.2,,,,,,
1720,11/12/2020 16:30:00,8.282,21.5,,,,,,
1721,11/12/2020 16:40:00,8.481,0.0,,,,,,
1722,11/12/2020 16:50:00,8.481,0.0,,,,,,
1723,11/12/2020 17:00:00,8.581,0.0,,,,,,
1724,11/12/2020 17:10:00,8.779,0.0,,,,,,
1725,11/12/2020 17:20:00,8.779,0.0,,,,,,
1726,11/12/2020 17:30:00,8.779,0.0,,,,,,
1727,11/12/2020 17:40:00,8.779,0.0,,,,,,
1728,11/12/2020 17:50:00,8.779,0.0,,,,,,
1729,11/12/2020 18:00:00,8.779,0.0,,,,,,
1730,11/12/2020 18:10:00,8.779,0.0,,,,,,
1731,11/12/2020 18:20:00,8.680,0.0,,,,,,
1732,11/12/2020 18:30:00,8.581,0.0,,,,,,
1733,11/12/2020 18:40:00,8.382,0.0,,,,,,
1734,11/12/2020 18:50:00,8.082,0.0,,,,,,
1735,11/12/2020 19:00:00,7.882,0.0,,,,,,
1736,11/12/2020 19:10:00,7.882,0.0,,,,,,
1737,11/12/2020 19:20:00,7.782,0.0,,,,,,
1738,11/12/2020 19:30:00,7.782,0.0,,,,,,
1739,11/12/2020 19:40:00,7.782,0.0,,,,,,
1740,11/12/2020 19:50:00,7.782,0.0,,,,,,
1741,11/12/2020 20:00:00,7.682,0.0,,,,,,
1742,11/12/2020 20:10:00,7.882,0.0,,,,,,
1743,11/12/2020 20:20:00,7.782,0.0,,,,,,
1744,11/12/2020 20:30:00,7.682,0.0,,,,,,
1745,11/12/2020 20:40:00,7.682,0.0,,,,,,
1746,11/12/2020 20:50:00,7.582,0.0,,,,,,
1747,11/12/2020 21:00:00,7.381,0.0,,,,,,
1748,11/12/2020 21:10:00,7.280,0.0,,,,,,
1749,11/12/2020 21:20:00,7.381,0.0,,,,,,
1750,11/12/2020 21:30:00,7.381,0.0,,,,,,
1751,11/12/2020 21:40:00,7.782,0.0,,,,,,
1752,11/12/2020 21:50:00,7.782,0.0,,,,,,
1753,11/12/2020 22:00:00,7.682,0.0,,,,,,
1754,11/12/2020 22:10:00,7.582,0.0,,,,,,
1755,11/12/2020 22:20:00,7.682,0.0,,,,,,
1756,11/12/2020 22:30:00,7.682,0.0,,,,,,
1757,11/12/2020 22:40:00,7.582,0.0,,,,,,
1758,11/12/2020 22:50:00,7.582,0.0,,,,,,
1759,11/12/2020 23:00:00,7.582,0.0,,,,,,
1760,11/12/2020 23:10:00,7.582,0.0,,,,,,
1761,11/12/2020 23:20:00,7.481,0.0,,,,,,
1762,11/12/2020 23:30:00,7.381,0.0,,,,,,
1763,11/12/2020 23:40:00,7.381,0.0,,,,,,
1764,11/12/2020 23:50:00,7.381,0.0,,,,,,
1765,12/12/2020 00:00:00,7.280,0.0,,,,,,
1766,12/12/2020 00:10:00,7.280,0.0,,,,,,
1767,12/12/2020 00:20:00,7.381,0.0,,,,,,
1768,12/12/2020 00:30:00,7.381,0.0,,,,,,
1769,12/12/2020 00:40:00,7.481,0.0,,,,,,
1770,12/12/2020 00:50:00,7.782,0.0,,,,,,
1771,12/12/2020 01:00:00,8.581,0.0,,,,,,
1772,12/12/2020 01:10:00,8.581,0.0,,,,,,
1773,12/12/2020 01:20:00,9.077,0.0,,,,,,
1774,12/12/2020 01:30:00,8.779,0.0,,,,,,
1775,12/12/2020 01:40:00,8.879,0.0,,,,,,
1776,12/12/2020 01:50:00,9.077,0.0,,,,,,
1777,12/12/2020 02:00:00,9.176,0.0,,,,,,
1778,12/12/2020 02:10:00,9.077,0.0,,,,,,
1779,12/12/2020 02:20:00,9.077,0.0,,,,,,
1780,12/12/2020 02:30:00,9.077,0.0,,,,,,
1781,12/12/2020 02:40:00,9.176,0.0,,,,,,
1782,12/12/2020 02:50:00,9.176,0.0,,,,,,
1783,12/12/2020 03:00:00,9.077,0.0,,,,,,
1784,12/12/2020 03:10:00,9.077,0.0,,,,,,
1785,12/12/2020 03:20:00,8.779,0.0,,,,,,
1786,12/12/2020 03:30:00,8.481,0.0,,,,,,
1787,12/12/2020 03:40:00,8.282,0.0,,,,,,
1788,12/12/2020 03:50:00,8.182,0.0,,,,,,
1789,12/12/2020 04:00:00,8.082,0.0,,,,,,
1790,12/12/2020 04:10:00,7.983,0.0,,,,,,
1791,12/12/2020 04:20:00,7.882,0.0,,,,,,
1792,12/12/2020 04:30:00,7.882,0.0,,,,,,
1793,12/12/2020 04:40:00,7.882,0.0,,,,,,
1794,12/12/2020 04:50:00,7.782,0.0,,,,,,
1795,12/12/2020 05:00:00,7.682,0.0,,,,,,
1796,12/12/2020 05:10:00,7.582,0.0,,,,,,
1797,12/12/2020 05:20:00,7.481,0.0,,,,,,
1798,12/12/2020 05:30:00,7.481,0.0,,,,,,
1799,12/12/2020 05:40:00,7.582,0.0,,,,,,
1800,12/12/2020 05:50:00,7.582,0.0,,,,,,
1801,12/12/2020 06:00:00,7.481,0.0,,,,,,
1802,12/12/2020 06:10:00,7.582,0.0,,,,,,
1803,12/12/2020 06:20:00,7.782,0.0,,,,,,
1804,12/12/2020 06:30:00,7.782,0.0,,,,,,
1805,12/12/2020 06:40:00,7.882,0.0,,,,,,
1806,12/12/2020 06:50:00,7.882,0.0,,,,,,
1807,12/12/2020 07:00:00,7.983,0.0,,,,,,
1808,12/12/2020 07:10:00,7.983,0.0,,,,,,
1809,12/12/2020 07:20:00,7.983,0.0,,,,,,
1810,12/12/2020 07:30:00,7.983,0.0,,,,,,
1811,12/12/2020 07:40:00,7.983,0.0,,,,,,
1812,12/12/2020 07:50:00,7.983,0.0,,,,,,
1813,12/12/2020 08:00:00,8.082,0.0,,,,,,
1814,12/12/2020 08:10:00,8.182,0.0,,,,,,
1815,12/12/2020 08:20:00,8.182,10.8,,,,,,
1816,12/12/2020 08:30:00,8.282,21.5,,,,,,
1817,12/12/2020 08:40:00,8.282,32.3,,,,,,
1818,12/12/2020 08:50:00,8.382,150.7,,,,,,
1819,12/12/2020 09:00:00,8.382,258.3,,,,,,
1820,12/12/2020 09:10:00,8.481,376.7,,,,,,
1821,12/12/2020 09:20:00,8.581,570.5,,,,,,
1822,12/12/2020 09:30:00,8.680,1162.5,,,,,,
1823,12/12/2020 09:40:00,8.879,1173.3,,,,,,
1824,12/12/2020 09:50:00,8.978,1345.5,,,,,,
1825,12/12/2020 10:00:00,9.176,1033.3,,,,,,
1826,12/12/2020 10:10:00,9.077,990.3,,,,,,
1827,12/12/2020 10:20:00,9.077,1054.9,,,,,,
1828,12/12/2020 10:30:00,9.176,1227.1,,,,,,
1829,12/12/2020 10:40:00,9.176,1216.3,,,,,,
1830,12/12/2020 10:50:00,9.373,1894.5,,,,,,
1831,12/12/2020 11:00:00,9.571,1550.0,,,,,,
1832,12/12/2020 11:10:00,9.669,1636.1,,,,,,
1833,12/12/2020 11:20:00,9.768,2066.7,,,,,,
1834,12/12/2020 11:30:00,9.965,2669.5,,,,,,
1835,12/12/2020 11:40:00,10.259,3961.1,,,,,,
1836,12/12/2020 11:50:00,10.651,4650.0,,,,,,
1837,12/12/2020 12:00:00,11.139,8266.7,,,,,,
1838,12/12/2020 12:10:00,11.916,8266.7,,,,,,
1839,12/12/2020 12:20:00,12.013,5511.1,,,,,,
1840,12/12/2020 12:30:00,12.401,9300.1,,,,,,
1841,12/12/2020 12:40:00,12.690,9300.1,,,,,,
1842,12/12/2020 12:50:00,13.269,9644.5,,,,,,
1843,12/12/2020 13:00:00,13.365,9300.1,,,,,,
1844,12/12/2020 13:10:00,13.269,2325.0,,,,,,
1845,12/12/2020 13:20:00,12.594,1980.6,,,,,,
1846,12/12/2020 13:30:00,11.916,1722.2,,,,,,
1847,12/12/2020 13:40:00,11.625,1722.2,,,,,,
1848,12/12/2020 13:50:00,11.528,1722.2,,,,,,
1849,12/12/2020 14:00:00,11.334,1324.0,,,,,,
1850,12/12/2020 14:10:00,11.236,968.8,,,,,,
1851,12/12/2020 14:20:00,11.139,1097.9,,,,,,
1852,12/12/2020 14:30:00,11.236,1302.4,,,,,,
